id,data,moeda_origem,moeda_destino,taxa_cambio
775,2023-05-10,6,1,5.354282
776,2023-05-10,5,1,5.753115
777,2023-05-10,9,1,0.774475
778,2023-05-10,10,6,0.007626
779,2023-05-10,15,1,0.005964
780,2023-05-10,18,1,1.33429
781,2023-05-11,6,1,5.35658
782,2023-05-11,5,1,5.749133
783,2023-05-11,9,1,0.773294
784,2023-05-11,10,6,0.007606
785,2023-05-11,15,1,0.00595
786,2023-05-11,18,1,1.334372
787,2023-05-12,6,1,5.358301
788,2023-05-12,5,1,5.744562
789,2023-05-12,9,1,0.77208
790,2023-05-12,10,6,0.007586
791,2023-05-12,15,1,0.005937
792,2023-05-12,18,1,1.334736
793,2023-05-13,6,1,5.359438
794,2023-05-13,5,1,5.739421
795,2023-05-13,9,1,0.770837
796,2023-05-13,10,6,0.007567
797,2023-05-13,15,1,0.005926
798,2023-05-13,18,1,1.335381
799,2023-05-14,6,1,5.359987
800,2023-05-14,5,1,5.733732
801,2023-05-14,9,1,0.769569
802,2023-05-14,10,6,0.007549
803,2023-05-14,15,1,0.005915
804,2023-05-14,18,1,1.336302
805,2023-05-15,6,1,5.359947
806,2023-05-15,5,1,5.727518
807,2023-05-15,9,1,0.768281
808,2023-05-15,10,6,0.00753
809,2023-05-15,15,1,0.005906
810,2023-05-15,18,1,1.337494
811,2023-05-16,6,1,5.359316
812,2023-05-16,5,1,5.720805
813,2023-05-16,9,1,0.766978
814,2023-05-16,10,6,0.007513
815,2023-05-16,15,1,0.005897
816,2023-05-16,18,1,1.338953
817,2023-05-17,6,1,5.358098
818,2023-05-17,5,1,5.71362
819,2023-05-17,9,1,0.765665
820,2023-05-17,10,6,0.007496
821,2023-05-17,15,1,0.00589
822,2023-05-17,18,1,1.340671
823,2023-05-18,6,1,5.356296
824,2023-05-18,5,1,5.705992
825,2023-05-18,9,1,0.764348
826,2023-05-18,10,6,0.00748
827,2023-05-18,15,1,0.005884
828,2023-05-18,18,1,1.342643
829,2023-05-19,6,1,5.353917
830,2023-05-19,5,1,5.697952
831,2023-05-19,9,1,0.76303
832,2023-05-19,10,6,0.007464
833,2023-05-19,15,1,0.005879
834,2023-05-19,18,1,1.344859
835,2023-05-20,6,1,5.350969
836,2023-05-20,5,1,5.689531
837,2023-05-20,9,1,0.761718
838,2023-05-20,10,6,0.00745
839,2023-05-20,15,1,0.005876
840,2023-05-20,18,1,1.34731
841,2023-05-21,6,1,5.347463
842,2023-05-21,5,1,5.680763
843,2023-05-21,9,1,0.760416
844,2023-05-21,10,6,0.007436
845,2023-05-21,15,1,0.005873
846,2023-05-21,18,1,1.349988
847,2023-05-22,6,1,5.343411
848,2023-05-22,5,1,5.671682
849,2023-05-22,9,1,0.759129
850,2023-05-22,10,6,0.007423
851,2023-05-22,15,1,0.005872
852,2023-05-22,18,1,1.352882
853,2023-05-23,6,1,5.338828
854,2023-05-23,5,1,5.662324
855,2023-05-23,9,1,0.757862
856,2023-05-23,10,6,0.007411
857,2023-05-23,15,1,0.005872
858,2023-05-23,18,1,1.35598
859,2023-05-24,6,1,5.33373
860,2023-05-24,5,1,5.652726
861,2023-05-24,9,1,0.756619
862,2023-05-24,10,6,0.0074
863,2023-05-24,15,1,0.005873
864,2023-05-24,18,1,1.359271
865,2023-05-25,6,1,5.328136
866,2023-05-25,5,1,5.642925
867,2023-05-25,9,1,0.755406
868,2023-05-25,10,6,0.00739
869,2023-05-25,15,1,0.005875
870,2023-05-25,18,1,1.362743
871,2023-05-26,6,1,5.322066
872,2023-05-26,5,1,5.632959
873,2023-05-26,9,1,0.754227
874,2023-05-26,10,6,0.007381
875,2023-05-26,15,1,0.005879
876,2023-05-26,18,1,1.366382
877,2023-05-27,6,1,5.315541
878,2023-05-27,5,1,5.622868
879,2023-05-27,9,1,0.753086
880,2023-05-27,10,6,0.007373
881,2023-05-27,15,1,0.005883
882,2023-05-27,18,1,1.370174
883,2023-05-28,6,1,5.308585
884,2023-05-28,5,1,5.61269
885,2023-05-28,9,1,0.751988
886,2023-05-28,10,6,0.007367
887,2023-05-28,15,1,0.005889
888,2023-05-28,18,1,1.374107
889,2023-05-29,6,1,5.301224
890,2023-05-29,5,1,5.602465
891,2023-05-29,9,1,0.750936
892,2023-05-29,10,6,0.007361
893,2023-05-29,15,1,0.005896
894,2023-05-29,18,1,1.378164
895,2023-05-30,6,1,5.293484
896,2023-05-30,5,1,5.592234
897,2023-05-30,9,1,0.749936
898,2023-05-30,10,6,0.007356
899,2023-05-30,15,1,0.005904
900,2023-05-30,18,1,1.382332
901,2023-05-31,6,1,5.285393
902,2023-05-31,5,1,5.582035
903,2023-05-31,9,1,0.74899
904,2023-05-31,10,6,0.007353
905,2023-05-31,15,1,0.005913
906,2023-05-31,18,1,1.386596
907,2023-06-01,6,1,5.27698
908,2023-06-01,5,1,5.571909
909,2023-06-01,9,1,0.748102
910,2023-06-01,10,6,0.007351
911,2023-06-01,15,1,0.005923
912,2023-06-01,18,1,1.390939
913,2023-06-02,6,1,5.268276
914,2023-06-02,5,1,5.561895
915,2023-06-02,9,1,0.747276
916,2023-06-02,10,6,0.00735
917,2023-06-02,15,1,0.005933
918,2023-06-02,18,1,1.395345
919,2023-06-03,6,1,5.259312
920,2023-06-03,5,1,5.552033
921,2023-06-03,9,1,0.746515
922,2023-06-03,10,6,0.00735
923,2023-06-03,15,1,0.005945
924,2023-06-03,18,1,1.3998
925,2023-06-04,6,1,5.250121
926,2023-06-04,5,1,5.542361
927,2023-06-04,9,1,0.745822
928,2023-06-04,10,6,0.007351
929,2023-06-04,15,1,0.005958
930,2023-06-04,18,1,1.404286
931,2023-06-05,6,1,5.240737
932,2023-06-05,5,1,5.532916
933,2023-06-05,9,1,0.745199
934,2023-06-05,10,6,0.007353
935,2023-06-05,15,1,0.005971
936,2023-06-05,18,1,1.408788
937,2023-06-06,6,1,5.231194
938,2023-06-06,5,1,5.523737
939,2023-06-06,9,1,0.744648
940,2023-06-06,10,6,0.007357
941,2023-06-06,15,1,0.005985
942,2023-06-06,18,1,1.41329
943,2023-06-07,6,1,5.221526
944,2023-06-07,5,1,5.514859
945,2023-06-07,9,1,0.744173
946,2023-06-07,10,6,0.007362
947,2023-06-07,15,1,0.006
948,2023-06-07,18,1,1.417775
949,2023-06-08,6,1,5.211769
950,2023-06-08,5,1,5.506317
951,2023-06-08,9,1,0.743774
952,2023-06-08,10,6,0.007367
953,2023-06-08,15,1,0.006015
954,2023-06-08,18,1,1.422227
955,2023-06-09,6,1,5.20196
956,2023-06-09,5,1,5.498147
957,2023-06-09,9,1,0.743454
958,2023-06-09,10,6,0.007374
959,2023-06-09,15,1,0.006031
960,2023-06-09,18,1,1.426631
961,2023-06-10,6,1,5.192133
962,2023-06-10,5,1,5.49038
963,2023-06-10,9,1,0.743214
964,2023-06-10,10,6,0.007382
965,2023-06-10,15,1,0.006048
966,2023-06-10,18,1,1.430971
967,2023-06-11,6,1,5.182325
968,2023-06-11,5,1,5.483048
969,2023-06-11,9,1,0.743054
970,2023-06-11,10,6,0.007391
971,2023-06-11,15,1,0.006065
972,2023-06-11,18,1,1.435231
973,2023-06-12,6,1,5.172572
974,2023-06-12,5,1,5.47618
975,2023-06-12,9,1,0.742976
976,2023-06-12,10,6,0.007401
977,2023-06-12,15,1,0.006082
978,2023-06-12,18,1,1.439396
979,2023-06-13,6,1,5.162911
980,2023-06-13,5,1,5.469806
981,2023-06-13,9,1,0.74298
982,2023-06-13,10,6,0.007411
983,2023-06-13,15,1,0.006099
984,2023-06-13,18,1,1.443452
985,2023-06-14,6,1,5.153377
986,2023-06-14,5,1,5.463951
987,2023-06-14,9,1,0.743066
988,2023-06-14,10,6,0.007423
989,2023-06-14,15,1,0.006117
990,2023-06-14,18,1,1.447385
991,2023-06-15,6,1,5.144005
992,2023-06-15,5,1,5.45864
993,2023-06-15,9,1,0.743234
994,2023-06-15,10,6,0.007435
995,2023-06-15,15,1,0.006135
996,2023-06-15,18,1,1.45118
997,2023-06-16,6,1,5.134832
998,2023-06-16,5,1,5.453896
999,2023-06-16,9,1,0.743484
1000,2023-06-16,10,6,0.007449
1001,2023-06-16,15,1,0.006153
1002,2023-06-16,18,1,1.454824
1003,2023-06-17,6,1,5.12589
1004,2023-06-17,5,1,5.44974
1005,2023-06-17,9,1,0.743815
1006,2023-06-17,10,6,0.007463
1007,2023-06-17,15,1,0.006171
1008,2023-06-17,18,1,1.458305
1009,2023-06-18,6,1,5.117214
1010,2023-06-18,5,1,5.44619
1011,2023-06-18,9,1,0.744225
1012,2023-06-18,10,6,0.007477
1013,2023-06-18,15,1,0.006189
1014,2023-06-18,18,1,1.461609
1015,2023-06-19,6,1,5.108836
1016,2023-06-19,5,1,5.443263
1017,2023-06-19,9,1,0.744714
1018,2023-06-19,10,6,0.007493
1019,2023-06-19,15,1,0.006207
1020,2023-06-19,18,1,1.464727
1021,2023-06-20,6,1,5.100789
1022,2023-06-20,5,1,5.440975
1023,2023-06-20,9,1,0.74528
1024,2023-06-20,10,6,0.007509
1025,2023-06-20,15,1,0.006225
1026,2023-06-20,18,1,1.467647
1027,2023-06-21,6,1,5.093102
1028,2023-06-21,5,1,5.439335
1029,2023-06-21,9,1,0.745921
1030,2023-06-21,10,6,0.007525
1031,2023-06-21,15,1,0.006243
1032,2023-06-21,18,1,1.470359
1033,2023-06-22,6,1,5.085807
1034,2023-06-22,5,1,5.438356
1035,2023-06-22,9,1,0.746635
1036,2023-06-22,10,6,0.007542
1037,2023-06-22,15,1,0.00626
1038,2023-06-22,18,1,1.472853
1039,2023-06-23,6,1,5.07893
1040,2023-06-23,5,1,5.438044
1041,2023-06-23,9,1,0.747419
1042,2023-06-23,10,6,0.007559
1043,2023-06-23,15,1,0.006277
1044,2023-06-23,18,1,1.475122
1045,2023-06-24,6,1,5.072499
1046,2023-06-24,5,1,5.438404
1047,2023-06-24,9,1,0.748271
1048,2023-06-24,10,6,0.007577
1049,2023-06-24,15,1,0.006293
1050,2023-06-24,18,1,1.477157
1051,2023-06-25,6,1,5.06654
1052,2023-06-25,5,1,5.43944
1053,2023-06-25,9,1,0.749188
1054,2023-06-25,10,6,0.007594
1055,2023-06-25,15,1,0.006309
1056,2023-06-25,18,1,1.478952
1057,2023-06-26,6,1,5.061075
1058,2023-06-26,5,1,5.441152
1059,2023-06-26,9,1,0.750167
1060,2023-06-26,10,6,0.007612
1061,2023-06-26,15,1,0.006324
1062,2023-06-26,18,1,1.4805
1063,2023-06-27,6,1,5.056128
1064,2023-06-27,5,1,5.443538
1065,2023-06-27,9,1,0.751204
1066,2023-06-27,10,6,0.00763
1067,2023-06-27,15,1,0.006339
1068,2023-06-27,18,1,1.481797
1069,2023-06-28,6,1,5.051718
1070,2023-06-28,5,1,5.446593
1071,2023-06-28,9,1,0.752295
1072,2023-06-28,10,6,0.007648
1073,2023-06-28,15,1,0.006353
1074,2023-06-28,18,1,1.482839
1075,2023-06-29,6,1,5.047865
1076,2023-06-29,5,1,5.450312
1077,2023-06-29,9,1,0.753438
1078,2023-06-29,10,6,0.007667
1079,2023-06-29,15,1,0.006366
1080,2023-06-29,18,1,1.483621
1081,2023-06-30,6,1,5.044585
1082,2023-06-30,5,1,5.454685
1083,2023-06-30,9,1,0.754628
1084,2023-06-30,10,6,0.007685
1085,2023-06-30,15,1,0.006378
1086,2023-06-30,18,1,1.484143
1087,2023-07-01,6,1,5.041894
1088,2023-07-01,5,1,5.4597
1089,2023-07-01,9,1,0.75586
1090,2023-07-01,10,6,0.007702
1091,2023-07-01,15,1,0.00639
1092,2023-07-01,18,1,1.484402
1093,2023-07-02,6,1,5.039803
1094,2023-07-02,5,1,5.465345
1095,2023-07-02,9,1,0.757131
1096,2023-07-02,10,6,0.00772
1097,2023-07-02,15,1,0.006401
1098,2023-07-02,18,1,1.484398
1099,2023-07-03,6,1,5.038323
1100,2023-07-03,5,1,5.471604
1101,2023-07-03,9,1,0.758436
1102,2023-07-03,10,6,0.007737
1103,2023-07-03,15,1,0.00641
1104,2023-07-03,18,1,1.484131
1105,2023-07-04,6,1,5.037464
1106,2023-07-04,5,1,5.478458
1107,2023-07-04,9,1,0.75977
1108,2023-07-04,10,6,0.007754
1109,2023-07-04,15,1,0.006419
1110,2023-07-04,18,1,1.483604
1111,2023-07-05,6,1,5.037232
1112,2023-07-05,5,1,5.485887
1113,2023-07-05,9,1,0.761129
1114,2023-07-05,10,6,0.00777
1115,2023-07-05,15,1,0.006427
1116,2023-07-05,18,1,1.482819
1117,2023-07-06,6,1,5.037632
1118,2023-07-06,5,1,5.493869
1119,2023-07-06,9,1,0.762507
1120,2023-07-06,10,6,0.007786
1121,2023-07-06,15,1,0.006434
1122,2023-07-06,18,1,1.481778
1123,2023-07-07,6,1,5.038666
1124,2023-07-07,5,1,5.502381
1125,2023-07-07,9,1,0.763901
1126,2023-07-07,10,6,0.007802
1127,2023-07-07,15,1,0.006439
1128,2023-07-07,18,1,1.480487
1129,2023-07-08,6,1,5.040334
1130,2023-07-08,5,1,5.511395
1131,2023-07-08,9,1,0.765304
1132,2023-07-08,10,6,0.007817
1133,2023-07-08,15,1,0.006444
1134,2023-07-08,18,1,1.47895
1135,2023-07-09,6,1,5.042634
1136,2023-07-09,5,1,5.520885
1137,2023-07-09,9,1,0.766713
1138,2023-07-09,10,6,0.007831
1139,2023-07-09,15,1,0.006447
1140,2023-07-09,18,1,1.477174
1141,2023-07-10,6,1,5.045563
1142,2023-07-10,5,1,5.530819
1143,2023-07-10,9,1,0.768121
1144,2023-07-10,10,6,0.007844
1145,2023-07-10,15,1,0.00645
1146,2023-07-10,18,1,1.475165
1147,2023-07-11,6,1,5.049113
1148,2023-07-11,5,1,5.541169
1149,2023-07-11,9,1,0.769525
1150,2023-07-11,10,6,0.007856
1151,2023-07-11,15,1,0.006451
1152,2023-07-11,18,1,1.472931
1153,2023-07-12,6,1,5.053276
1154,2023-07-12,5,1,5.5519
1155,2023-07-12,9,1,0.770918
1156,2023-07-12,10,6,0.007868
1157,2023-07-12,15,1,0.006451
1158,2023-07-12,18,1,1.470481
1159,2023-07-13,6,1,5.058043
1160,2023-07-13,5,1,5.562978
1161,2023-07-13,9,1,0.772296
1162,2023-07-13,10,6,0.007879
1163,2023-07-13,15,1,0.00645
1164,2023-07-13,18,1,1.467824
1165,2023-07-14,6,1,5.063401
1166,2023-07-14,5,1,5.574369
1167,2023-07-14,9,1,0.773654
1168,2023-07-14,10,6,0.007889
1169,2023-07-14,15,1,0.006447
1170,2023-07-14,18,1,1.464971
1171,2023-07-15,6,1,5.069334
1172,2023-07-15,5,1,5.586035
1173,2023-07-15,9,1,0.774986
1174,2023-07-15,10,6,0.007898
1175,2023-07-15,15,1,0.006444
1176,2023-07-15,18,1,1.461932
1177,2023-07-16,6,1,5.075827
1178,2023-07-16,5,1,5.597939
1179,2023-07-16,9,1,0.776289
1180,2023-07-16,10,6,0.007905
1181,2023-07-16,15,1,0.006439
1182,2023-07-16,18,1,1.458719
1183,2023-07-17,6,1,5.082861
1184,2023-07-17,5,1,5.610042
1185,2023-07-17,9,1,0.777557
1186,2023-07-17,10,6,0.007912
1187,2023-07-17,15,1,0.006434
1188,2023-07-17,18,1,1.455343
1189,2023-07-18,6,1,5.090415
1190,2023-07-18,5,1,5.622306
1191,2023-07-18,9,1,0.778785
1192,2023-07-18,10,6,0.007918
1193,2023-07-18,15,1,0.006427
1194,2023-07-18,18,1,1.451819
1195,2023-07-19,6,1,5.098468
1196,2023-07-19,5,1,5.63469
1197,2023-07-19,9,1,0.77997
1198,2023-07-19,10,6,0.007922
1199,2023-07-19,15,1,0.006419
1200,2023-07-19,18,1,1.448158
1201,2023-07-20,6,1,5.106996
1202,2023-07-20,5,1,5.647154
1203,2023-07-20,9,1,0.781107
1204,2023-07-20,10,6,0.007926
1205,2023-07-20,15,1,0.00641
1206,2023-07-20,18,1,1.444375
1207,2023-07-21,6,1,5.115973
1208,2023-07-21,5,1,5.659657
1209,2023-07-21,9,1,0.782191
1210,2023-07-21,10,6,0.007928
1211,2023-07-21,15,1,0.0064
1212,2023-07-21,18,1,1.440485
1213,2023-07-22,6,1,5.125373
1214,2023-07-22,5,1,5.672159
1215,2023-07-22,9,1,0.783218
1216,2023-07-22,10,6,0.007929
1217,2023-07-22,15,1,0.006389
1218,2023-07-22,18,1,1.436501
1219,2023-07-23,6,1,5.135167
1220,2023-07-23,5,1,5.684617
1221,2023-07-23,9,1,0.784185
1222,2023-07-23,10,6,0.007929
1223,2023-07-23,15,1,0.006377
1224,2023-07-23,18,1,1.432438
1225,2023-07-24,6,1,5.145324
1226,2023-07-24,5,1,5.696992
1227,2023-07-24,9,1,0.785088
1228,2023-07-24,10,6,0.007928
1229,2023-07-24,15,1,0.006364
1230,2023-07-24,18,1,1.428313
1231,2023-07-25,6,1,5.155815
1232,2023-07-25,5,1,5.709241
1233,2023-07-25,9,1,0.785923
1234,2023-07-25,10,6,0.007925
1235,2023-07-25,15,1,0.00635
1236,2023-07-25,18,1,1.424141
1237,2023-07-26,6,1,5.166607
1238,2023-07-26,5,1,5.721325
1239,2023-07-26,9,1,0.786687
1240,2023-07-26,10,6,0.007922
1241,2023-07-26,15,1,0.006335
1242,2023-07-26,18,1,1.419937
1243,2023-07-27,6,1,5.177666
1244,2023-07-27,5,1,5.733204
1245,2023-07-27,9,1,0.787378
1246,2023-07-27,10,6,0.007917
1247,2023-07-27,15,1,0.00632
1248,2023-07-27,18,1,1.415718
1249,2023-07-28,6,1,5.188959
1250,2023-07-28,5,1,5.744839
1251,2023-07-28,9,1,0.787992
1252,2023-07-28,10,6,0.007911
1253,2023-07-28,15,1,0.006303
1254,2023-07-28,18,1,1.411498
1255,2023-07-29,6,1,5.20045
1256,2023-07-29,5,1,5.756189
1257,2023-07-29,9,1,0.788526
1258,2023-07-29,10,6,0.007903
1259,2023-07-29,15,1,0.006287
1260,2023-07-29,18,1,1.407296
1261,2023-07-30,6,1,5.212103
1262,2023-07-30,5,1,5.767219
1263,2023-07-30,9,1,0.78898
1264,2023-07-30,10,6,0.007895
1265,2023-07-30,15,1,0.006269
1266,2023-07-30,18,1,1.403125
1267,2023-07-31,6,1,5.223883
1268,2023-07-31,5,1,5.777891
1269,2023-07-31,9,1,0.78935
1270,2023-07-31,10,6,0.007885
1271,2023-07-31,15,1,0.006251
1272,2023-07-31,18,1,1.399003
1273,2023-08-01,6,1,5.235753
1274,2023-08-01,5,1,5.788169
1275,2023-08-01,9,1,0.789635
1276,2023-08-01,10,6,0.007875
1277,2023-08-01,15,1,0.006232
1278,2023-08-01,18,1,1.394945
1279,2023-08-02,6,1,5.247675
1280,2023-08-02,5,1,5.798019
1281,2023-08-02,9,1,0.789834
1282,2023-08-02,10,6,0.007863
1283,2023-08-02,15,1,0.006213
1284,2023-08-02,18,1,1.390967
1285,2023-08-03,6,1,5.259613
1286,2023-08-03,5,1,5.807408
1287,2023-08-03,9,1,0.789945
1288,2023-08-03,10,6,0.00785
1289,2023-08-03,15,1,0.006193
1290,2023-08-03,18,1,1.387083
1291,2023-08-04,6,1,5.271528
1292,2023-08-04,5,1,5.816305
1293,2023-08-04,9,1,0.789968
1294,2023-08-04,10,6,0.007837
1295,2023-08-04,15,1,0.006174
1296,2023-08-04,18,1,1.383309
1297,2023-08-05,6,1,5.283384
1298,2023-08-05,5,1,5.824679
1299,2023-08-05,9,1,0.789902
1300,2023-08-05,10,6,0.007822
1301,2023-08-05,15,1,0.006154
1302,2023-08-05,18,1,1.37966
1303,2023-08-06,6,1,5.295143
1304,2023-08-06,5,1,5.832503
1305,2023-08-06,9,1,0.789747
1306,2023-08-06,10,6,0.007806
1307,2023-08-06,15,1,0.006133
1308,2023-08-06,18,1,1.37615
1309,2023-08-07,6,1,5.306769
1310,2023-08-07,5,1,5.83975
1311,2023-08-07,9,1,0.789503
1312,2023-08-07,10,6,0.00779
1313,2023-08-07,15,1,0.006113
1314,2023-08-07,18,1,1.372792
1315,2023-08-08,6,1,5.318226
1316,2023-08-08,5,1,5.846396
1317,2023-08-08,9,1,0.78917
1318,2023-08-08,10,6,0.007772
1319,2023-08-08,15,1,0.006093
1320,2023-08-08,18,1,1.369599
1321,2023-08-09,6,1,5.329476
1322,2023-08-09,5,1,5.852417
1323,2023-08-09,9,1,0.78875
1324,2023-08-09,10,6,0.007754
1325,2023-08-09,15,1,0.006072
1326,2023-08-09,18,1,1.366585
1327,2023-08-10,6,1,5.340487
1328,2023-08-10,5,1,5.857794
1329,2023-08-10,9,1,0.788242
1330,2023-08-10,10,6,0.007735
1331,2023-08-10,15,1,0.006052
1332,2023-08-10,18,1,1.363762
1333,2023-08-11,6,1,5.351222
1334,2023-08-11,5,1,5.862508
1335,2023-08-11,9,1,0.787648
1336,2023-08-11,10,6,0.007716
1337,2023-08-11,15,1,0.006032
1338,2023-08-11,18,1,1.361141
1339,2023-08-12,6,1,5.361648
1340,2023-08-12,5,1,5.866544
1341,2023-08-12,9,1,0.786971
1342,2023-08-12,10,6,0.007696
1343,2023-08-12,15,1,0.006012
1344,2023-08-12,18,1,1.358732
1345,2023-08-13,6,1,5.371734
1346,2023-08-13,5,1,5.869886
1347,2023-08-13,9,1,0.786211
1348,2023-08-13,10,6,0.007675
1349,2023-08-13,15,1,0.005992
1350,2023-08-13,18,1,1.356547
1351,2023-08-14,6,1,5.381447
1352,2023-08-14,5,1,5.872524
1353,2023-08-14,9,1,0.785371
1354,2023-08-14,10,6,0.007654
1355,2023-08-14,15,1,0.005973
1356,2023-08-14,18,1,1.354593
1357,2023-08-15,6,1,5.390758
1358,2023-08-15,5,1,5.874448
1359,2023-08-15,9,1,0.784453
1360,2023-08-15,10,6,0.007633
1361,2023-08-15,15,1,0.005955
1362,2023-08-15,18,1,1.35288
1363,2023-08-16,6,1,5.399638
1364,2023-08-16,5,1,5.875651
1365,2023-08-16,9,1,0.78346
1366,2023-08-16,10,6,0.007611
1367,2023-08-16,15,1,0.005936
1368,2023-08-16,18,1,1.351415
1369,2023-08-17,6,1,5.40806
1370,2023-08-17,5,1,5.87613
1371,2023-08-17,9,1,0.782394
1372,2023-08-17,10,6,0.007589
1373,2023-08-17,15,1,0.005919
1374,2023-08-17,18,1,1.350206
1375,2023-08-18,6,1,5.415998
1376,2023-08-18,5,1,5.87588
1377,2023-08-18,9,1,0.78126
1378,2023-08-18,10,6,0.007567
1379,2023-08-18,15,1,0.005902
1380,2023-08-18,18,1,1.349257
1381,2023-08-19,6,1,5.423428
1382,2023-08-19,5,1,5.874904
1383,2023-08-19,9,1,0.78006
1384,2023-08-19,10,6,0.007544
1385,2023-08-19,15,1,0.005886
1386,2023-08-19,18,1,1.348575
1387,2023-08-20,6,1,5.430328
1388,2023-08-20,5,1,5.873203
1389,2023-08-20,9,1,0.778798
1390,2023-08-20,10,6,0.007522
1391,2023-08-20,15,1,0.00587
1392,2023-08-20,18,1,1.348163
1393,2023-08-21,6,1,5.436676
1394,2023-08-21,5,1,5.870783
1395,2023-08-21,9,1,0.777477
1396,2023-08-21,10,6,0.007499
1397,2023-08-21,15,1,0.005855
1398,2023-08-21,18,1,1.348025
1399,2023-08-22,6,1,5.442455
1400,2023-08-22,5,1,5.86765
1401,2023-08-22,9,1,0.776102
1402,2023-08-22,10,6,0.007477
1403,2023-08-22,15,1,0.005842
1404,2023-08-22,18,1,1.348162
1405,2023-08-23,6,1,5.447647
1406,2023-08-23,5,1,5.863816
1407,2023-08-23,9,1,0.774678
1408,2023-08-23,10,6,0.007455
1409,2023-08-23,15,1,0.005829
1410,2023-08-23,18,1,1.348576
1411,2023-08-24,6,1,5.452237
1412,2023-08-24,5,1,5.859292
1413,2023-08-24,9,1,0.773207
1414,2023-08-24,10,6,0.007433
1415,2023-08-24,15,1,0.005817
1416,2023-08-24,18,1,1.349268
1417,2023-08-25,6,1,5.456213
1418,2023-08-25,5,1,5.854092
1419,2023-08-25,9,1,0.771696
1420,2023-08-25,10,6,0.007411
1421,2023-08-25,15,1,0.005806
1422,2023-08-25,18,1,1.350237
1423,2023-08-26,6,1,5.459563
1424,2023-08-26,5,1,5.848234
1425,2023-08-26,9,1,0.770148
1426,2023-08-26,10,6,0.00739
1427,2023-08-26,15,1,0.005796
1428,2023-08-26,18,1,1.351481
1429,2023-08-27,6,1,5.46228
1430,2023-08-27,5,1,5.841735
1431,2023-08-27,9,1,0.768568
1432,2023-08-27,10,6,0.007369
1433,2023-08-27,15,1,0.005788
1434,2023-08-27,18,1,1.352998
1435,2023-08-28,6,1,5.464356
1436,2023-08-28,5,1,5.834618
1437,2023-08-28,9,1,0.766962
1438,2023-08-28,10,6,0.007349
1439,2023-08-28,15,1,0.00578
1440,2023-08-28,18,1,1.354784
1441,2023-08-29,6,1,5.465787
1442,2023-08-29,5,1,5.826905
1443,2023-08-29,9,1,0.765334
1444,2023-08-29,10,6,0.007329
1445,2023-08-29,15,1,0.005774
1446,2023-08-29,18,1,1.356836
1447,2023-08-30,6,1,5.466571
1448,2023-08-30,5,1,5.81862
1449,2023-08-30,9,1,0.763689
1450,2023-08-30,10,6,0.00731
1451,2023-08-30,15,1,0.005768
1452,2023-08-30,18,1,1.359147
1453,2023-08-31,6,1,5.466707
1454,2023-08-31,5,1,5.809792
1455,2023-08-31,9,1,0.762032
1456,2023-08-31,10,6,0.007292
1457,2023-08-31,15,1,0.005764
1458,2023-08-31,18,1,1.361712
1459,2023-09-01,6,1,5.466198
1460,2023-09-01,5,1,5.800448
1461,2023-09-01,9,1,0.76037
1462,2023-09-01,10,6,0.007274
1463,2023-09-01,15,1,0.005761
1464,2023-09-01,18,1,1.364523
1465,2023-09-02,6,1,5.465047
1466,2023-09-02,5,1,5.790619
1467,2023-09-02,9,1,0.758706
1468,2023-09-02,10,6,0.007258
1469,2023-09-02,15,1,0.00576
1470,2023-09-02,18,1,1.367573
1471,2023-09-03,6,1,5.463262
1472,2023-09-03,5,1,5.780336
1473,2023-09-03,9,1,0.757046
1474,2023-09-03,10,6,0.007242
1475,2023-09-03,15,1,0.00576
1476,2023-09-03,18,1,1.370852
1477,2023-09-04,6,1,5.46085
1478,2023-09-04,5,1,5.769634
1479,2023-09-04,9,1,0.755395
1480,2023-09-04,10,6,0.007227
1481,2023-09-04,15,1,0.00576
1482,2023-09-04,18,1,1.374352
1483,2023-09-05,6,1,5.457823
1484,2023-09-05,5,1,5.758547
1485,2023-09-05,9,1,0.753758
1486,2023-09-05,10,6,0.007213
1487,2023-09-05,15,1,0.005763
1488,2023-09-05,18,1,1.378062
1489,2023-09-06,6,1,5.454192
1490,2023-09-06,5,1,5.747111
1491,2023-09-06,9,1,0.752141
1492,2023-09-06,10,6,0.0072
1493,2023-09-06,15,1,0.005766
1494,2023-09-06,18,1,1.381971
1495,2023-09-07,6,1,5.449973
1496,2023-09-07,5,1,5.735362
1497,2023-09-07,9,1,0.750548
1498,2023-09-07,10,6,0.007188
1499,2023-09-07,15,1,0.005771
1500,2023-09-07,18,1,1.386066
1501,2023-09-08,6,1,5.445182
1502,2023-09-08,5,1,5.72334
1503,2023-09-08,9,1,0.748985
1504,2023-09-08,10,6,0.007177
1505,2023-09-08,15,1,0.005777
1506,2023-09-08,18,1,1.390336
1507,2023-09-09,6,1,5.439837
1508,2023-09-09,5,1,5.711083
1509,2023-09-09,9,1,0.747456
1510,2023-09-09,10,6,0.007168
1511,2023-09-09,15,1,0.005784
1512,2023-09-09,18,1,1.394768
1513,2023-09-10,6,1,5.433959
1514,2023-09-10,5,1,5.69863
1515,2023-09-10,9,1,0.745966
1516,2023-09-10,10,6,0.007159
1517,2023-09-10,15,1,0.005792
1518,2023-09-10,18,1,1.399348
1519,2023-09-11,6,1,5.427569
1520,2023-09-11,5,1,5.686023
1521,2023-09-11,9,1,0.744519
