id,tipo_id,pais_origem,pais_destino,produto_id,valor_monetario,quantidade,transporte_id,cambio_id
650,2,8,3,34,3709.19,1541,2,326
651,3,13,14,37,4620.36,1926,3,327
652,4,18,25,40,5531.53,311,4,328
653,5,23,36,3,6442.7,696,5,329
654,6,28,7,6,7353.87,1081,6,330
655,1,33,18,9,8264.04,1466,1,325
656,2,38,29,12,9175.21,1851,2,326
657,3,3,40,15,10086.38,236,3,327
658,4,8,11,18,10997.55,621,4,328
659,5,13,22,21,11908.72,1006,5,329
660,6,18,33,24,12819.89,1391,6,330
661,2,6,39,36,2835.15,1177,1,331
662,3,11,10,39,3746.32,1569,2,332
663,4,16,21,2,4657.49,1961,3,333
664,5,21,32,5,5568.66,353,4,334
665,6,26,3,8,6479.83,745,5,335
666,1,31,14,11,7390.0,1137,6,336
667,2,36,25,14,8301.17,1529,1,331
668,3,1,36,17,9212.34,1921,2,332
669,4,6,7,20,10123.51,313,3,333
670,5,11,18,23,11034.68,705,4,334
671,6,16,29,26,11945.85,1097,5,335
672,1,21,40,29,12856.02,1489,6,336
673,3,9,6,1,2872.28,1198,1,337
674,4,14,17,4,3783.45,1597,2,338
675,5,19,28,7,4694.62,1996,3,339
676,6,24,39,10,5605.79,395,4,340
677,1,29,10,13,6516.96,794,5,341
678,2,34,21,16,7427.13,1193,6,342
679,3,39,32,19,8338.3,1592,1,337
680,4,4,3,22,9249.47,1991,2,338
681,5,9,14,25,10160.64,390,3,339
682,6,14,25,28,11071.81,789,4,340
683,1,19,36,31,11982.98,1188,5,341
684,2,24,7,34,12893.15,1587,6,342
685,4,12,13,6,2909.41,1219,1,343
686,5,17,24,9,3820.58,1625,2,344
687,6,22,35,12,4731.75,31,3,345
688,1,27,6,15,5642.92,437,4,346
689,2,32,17,18,6553.09,843,5,347
690,3,37,28,21,7464.26,1249,6,348
691,4,2,39,24,8375.43,1655,1,343
692,5,7,10,27,9286.6,61,2,344
693,6,12,21,30,10197.77,467,3,345
694,1,17,32,33,11108.94,873,4,346
695,2,22,3,36,12019.11,1279,5,347
696,3,27,14,39,12930.28,1685,6,348
697,5,15,20,11,2946.54,1240,1,349
698,6,20,31,14,3857.71,1653,2,350
699,1,25,2,17,4768.88,66,3,351
700,2,30,13,20,5679.05,479,4,352
701,3,35,24,23,6590.22,892,5,353
702,4,40,35,26,7501.39,1305,6,354
703,5,5,6,29,8412.56,1718,1,349
704,6,10,17,32,9323.73,131,2,350
705,1,15,28,35,10234.9,544,3,351
706,2,20,39,38,11145.07,957,4,352
707,3,25,10,1,12056.24,1370,5,353
708,4,30,21,4,12967.41,1783,6,354
709,6,18,27,16,2983.67,1261,1,355
710,1,23,38,19,3894.84,1681,2,356
711,2,28,9,22,4805.01,101,3,357
712,3,33,20,25,5716.18,521,4,358
713,4,38,31,28,6627.35,941,5,359
714,5,3,2,31,7538.52,1361,6,360
715,6,8,13,34,8449.69,1781,1,355
716,1,13,24,37,9360.86,201,2,356
717,2,18,35,40,10271.03,621,3,357
718,3,23,6,3,11182.2,1041,4,358
719,4,28,17,6,12093.37,1461,5,359
720,5,33,28,9,13004.54,1881,6,360
721,1,21,34,21,3020.8,1282,1,361
722,2,26,5,24,3931.97,1709,2,362
723,3,31,16,27,4842.14,136,3,363
724,4,36,27,30,5753.31,563,4,364
725,5,1,38,33,6664.48,990,5,365
726,6,6,9,36,7575.65,1417,6,366
727,1,11,20,39,8486.82,1844,1,361
728,2,16,31,2,9397.99,271,2,362
729,3,21,2,5,10308.16,698,3,363
730,4,26,13,8,11219.33,1125,4,364
731,5,31,24,11,12130.5,1552,5,365
732,6,36,35,14,13041.67,1979,6,366
733,2,24,1,26,3057.93,1303,1,367
734,3,29,12,29,3968.1,1737,2,368
735,4,34,23,32,4879.27,171,3,369
736,5,39,34,35,5790.44,605,4,370
737,6,4,5,38,6701.61,1039,5,371
738,1,9,16,1,7612.78,1473,6,372
739,2,14,27,4,8523.95,1907,1,367
740,3,19,38,7,9434.12,341,2,368
741,4,24,9,10,10345.29,775,3,369
742,5,29,20,13,11256.46,1209,4,370
743,6,34,31,16,12167.63,1643,5,371
744,1,39,2,19,13078.8,77,6,372
745,3,27,8,31,3094.06,1324,1,373
746,4,32,19,34,4005.23,1765,2,374
747,5,37,30,37,4916.4,206,3,375
748,6,2,1,40,5827.57,647,4,376
749,1,7,12,3,6738.74,1088,5,377
750,2,12,23,6,7649.91,1529,6,378
751,3,17,34,9,8560.08,1970,1,373
752,4,22,5,12,9471.25,411,2,374
753,5,27,16,15,10382.42,852,3,375
754,6,32,27,18,11293.59,1293,4,376
755,1,37,38,21,12204.76,1734,5,377
756,2,2,9,24,13115.93,175,6,378
757,4,30,15,36,3131.19,1345,1,379
758,5,35,26,39,4042.36,1793,2,380
759,6,40,37,2,4953.53,241,3,381
760,1,5,8,5,5864.7,689,4,382
761,2,10,19,8,6775.87,1137,5,383
762,3,15,30,11,7686.04,1585,6,384
763,4,20,1,14,8597.21,33,1,379
764,5,25,12,17,9508.38,481,2,380
765,6,30,23,20,10419.55,929,3,381
766,1,35,34,23,11330.72,1377,4,382
767,2,40,5,26,12241.89,1825,5,383
768,3,5,16,29,13152.06,273,6,384
769,5,33,22,1,3168.32,1366,1,385
770,6,38,33,4,4079.49,1821,2,386
771,1,3,4,7,4990.66,276,3,387
772,2,8,15,10,5901.83,731,4,388
773,3,13,26,13,6812.0,1186,5,389
774,4,18,37,16,7723.17,1641,6,390
775,5,23,8,19,8634.34,96,1,385
776,6,28,19,22,9545.51,551,2,386
777,1,33,30,25,10456.68,1006,3,387
778,2,38,1,28,11367.85,1461,4,388
779,3,3,12,31,12278.02,1916,5,389
780,4,8,23,34,13189.19,371,6,390
781,6,36,29,6,3205.45,1387,1,391
782,1,1,40,9,4116.62,1849,2,392
783,2,6,11,12,5027.79,311,3,393
784,3,11,22,15,5938.96,773,4,394
785,4,16,33,18,6849.13,1235,5,395
786,5,21,4,21,7760.3,1697,6,396
787,6,26,15,24,8671.47,159,1,391
788,1,31,26,27,9582.64,621,2,392
789,2,36,37,30,10493.81,1083,3,393
790,3,1,8,33,11404.98,1545,4,394
791,4,6,19,36,12315.15,7,5,395
792,5,11,30,39,13226.32,469,6,396
793,1,39,36,11,3242.58,1408,1,397
794,2,4,7,14,4153.75,1877,2,398
795,3,9,18,17,5064.92,346,3,399
796,4,14,29,20,5975.09,815,4,400
797,5,19,40,23,6886.26,1284,5,401
798,6,24,11,26,7797.43,1753,6,402
799,1,29,22,29,8708.6,222,1,397
800,2,34,33,32,9619.77,691,2,398
801,3,39,4,35,10530.94,1160,3,399
802,4,4,15,38,11441.11,1629,4,400
803,5,9,26,1,12352.28,98,5,401
804,6,14,37,4,13263.45,567,6,402
805,2,2,3,16,3279.71,1429,1,403
806,3,7,14,19,4190.88,1905,2,404
807,4,12,25,22,5101.05,381,3,405
808,5,17,36,25,6012.22,857,4,406
809,6,22,7,28,6923.39,1333,5,407
810,1,27,18,31,7834.56,1809,6,408
811,2,32,29,34,8745.73,285,1,403
812,3,37,40,37,9656.9,761,2,404
813,4,2,11,40,10567.07,1237,3,405
814,5,7,22,3,11478.24,1713,4,406
815,6,12,33,6,12389.41,189,5,407
816,1,17,4,9,13300.58,665,6,408
817,3,5,10,21,3316.84,1450,1,409
818,4,10,21,24,4227.01,1933,2,410
819,5,15,32,27,5138.18,416,3,411
820,6,20,3,30,6049.35,899,4,412
821,1,25,14,33,6960.52,1382,5,413
822,2,30,25,36,7871.69,1865,6,414
823,3,35,36,39,8782.86,348,1,409
824,4,40,7,2,9693.03,831,2,410
825,5,5,18,5,10604.2,1314,3,411
826,6,10,29,8,11515.37,1797,4,412
827,1,15,40,11,12426.54,280,5,413
828,2,20,11,14,13337.71,763,6,414
829,4,8,17,26,3353.97,1471,1,415
830,5,13,28,29,4264.14,1961,2,416
831,6,18,39,32,5175.31,451,3,417
832,1,23,10,35,6086.48,941,4,418
833,2,28,21,38,6997.65,1431,5,419
834,3,33,32,1,7908.82,1921,6,420
835,4,38,3,4,8819.99,411,1,415
836,5,3,14,7,9730.16,901,2,416
837,6,8,25,10,10641.33,1391,3,417
838,1,13,36,13,11552.5,1881,4,418
839,2,18,7,16,12463.67,371,5,419
840,3,23,18,19,13374.84,861,6,420
841,5,11,24,31,3390.1,1492,1,421
842,6,16,35,34,4301.27,1989,2,422
843,1,21,6,37,5212.44,486,3,423
844,2,26,17,40,6123.61,983,4,424
845,3,31,28,3,7034.78,1480,5,425
846,4,36,39,6,7945.95,1977,6,426
847,5,1,10,9,8856.12,474,1,421
848,6,6,21,12,9767.29,971,2,422
849,1,11,32,15,10678.46,1468,3,423
850,2,16,3,18,11589.63,1965,4,424
851,3,21,14,21,12500.8,462,5,425
852,4,26,25,24,13411.97,959,6,426
853,6,14,31,36,3427.23,1513,1,427
854,1,19,2,39,4338.4,17,2,428
855,2,24,13,2,5249.57,521,3,429
856,3,29,24,5,6160.74,1025,4,430
857,4,34,35,8,7071.91,1529,5,431
858,5,39,6,11,7982.08,33,6,432
859,6,4,17,14,8893.25,537,1,427
860,1,9,28,17,9804.42,1041,2,428
861,2,14,39,20,10715.59,1545,3,429
862,3,19,10,23,11626.76,49,4,430
863,4,24,21,26,12537.93,553,5,431
864,5,29,32,29,13448.1,1057,6,432
865,1,17,38,1,3464.36,1534,1,433
866,2,22,9,4,4375.53,45,2,434
867,3,27,20,7,5286.7,556,3,435
868,4,32,31,10,6197.87,1067,4,436
869,5,37,2,13,7108.04,1578,5,437
870,6,2,13,16,8019.21,89,6,438
871,1,7,24,19,8930.38,600,1,433
872,2,12,35,22,9841.55,1111,2,434
873,3,17,6,25,10752.72,1622,3,435
874,4,22,17,28,11663.89,133,4,436
875,5,27,28,31,12574.06,644,5,437
876,6,32,39,34,13485.23,1155,6,438
877,2,20,5,6,3501.49,1555,1,439
878,3,25,16,9,4412.66,73,2,440
879,4,30,27,12,5323.83,591,3,441
880,5,35,38,15,6234.0,1109,4,442
881,6,40,9,18,7145.17,1627,5,443
882,1,5,20,21,8056.34,145,6,444
883,2,10,31,24,8967.51,663,1,439
884,3,15,2,27,9878.68,1181,2,440
885,4,20,13,30,10789.85,1699,3,441
886,5,25,24,33,11700.02,217,4,442
887,6,30,35,36,12611.19,735,5,443
888,1,35,6,39,13522.36,1253,6,444
889,3,23,12,11,3538.62,1576,1,445
890,4,28,23,14,4449.79,101,2,446
891,5,33,34,17,5360.96,626,3,447
892,6,38,5,20,6271.13,1151,4,448
893,1,3,16,23,7182.3,1676,5,449
894,2,8,27,26,8093.47,201,6,450
895,3,13,38,29,9004.64,726,1,445
896,4,18,9,32,9915.81,1251,2,446
897,5,23,20,35,10826.98,1776,3,447
898,6,28,31,38,11737.15,301,4,448
899,1,33,2,1,12648.32,826,5,449
900,2,38,13,4,13559.49,1351,6,450
901,4,26,19,16,3575.75,1597,1,451
902,5,31,30,19,4486.92,129,2,452
903,6,36,1,22,5397.09,661,3,453
904,1,1,12,25,6308.26,1193,4,454
905,2,6,23,28,7219.43,1725,5,455
906,3,11,34,31,8130.6,257,6,456
907,4,16,5,34,9041.77,789,1,451
908,5,21,16,37,9952.94,1321,2,452
909,6,26,27,40,10863.11,1853,3,453
910,1,31,38,3,11774.28,385,4,454
911,2,36,9,6,12685.45,917,5,455
912,3,1,20,9,13596.62,1449,6,456
913,5,29,26,21,3612.88,1618,1,457
914,6,34,37,24,4523.05,157,2,458
915,1,39,8,27,5434.22,696,3,459
916,2,4,19,30,6345.39,1235,4,460
917,3,9,30,33,7256.56,1774,5,461
918,4,14,1,36,8167.73,313,6,462
919,5,19,12,39,9078.9,852,1,457
920,6,24,23,2,9989.07,1391,2,458
921,1,29,34,5,10900.24,1930,3,459
922,2,34,5,8,11811.41,469,4,460
923,3,39,16,11,12722.58,1008,5,461
924,4,4,27,14,13633.75,1547,6,462
925,6,32,33,26,3649.01,1639,1,463
926,1,37,4,29,4560.18,185,2,464
927,2,2,15,32,5471.35,731,3,465
928,3,7,26,35,6382.52,1277,4,466
929,4,12,37,38,7293.69,1823,5,467
930,5,17,8,1,8204.86,369,6,468
931,6,22,19,4,9115.03,915,1,463
932,1,27,30,7,10026.2,1461,2,464
933,2,32,1,10,10937.37,7,3,465
934,3,37,12,13,11848.54,553,4,466
935,4,2,23,16,12759.71,1099,5,467
936,5,7,34,19,13670.88,1645,6,468
937,1,35,40,31,3686.14,1660,1,469
938,2,40,11,34,4597.31,213,2,470
939,3,5,22,37,5508.48,766,3,471
940,4,10,33,40,6419.65,1319,4,472
941,5,15,4,3,7330.82,1872,5,473
942,6,20,15,6,8241.99,425,6,474
943,1,25,26,9,9152.16,978,1,469
944,2,30,37,12,10063.33,1531,2,470
945,3,35,8,15,10974.5,84,3,471
946,4,40,19,18,11885.67,637,4,472
947,5,5,30,21,12796.84,1190,5,473
948,6,10,1,24,13707.01,1743,6,474
949,2,38,7,36,3723.27,1681,1,475
950,3,3,18,39,4634.44,241,2,476
951,4,8,29,2,5545.61,801,3,477
952,5,13,40,5,6456.78,1361,4,478
953,6,18,11,8,7367.95,1921,5,479
954,1,23,22,11,8278.12,481,6,480
955,2,28,33,14,9189.29,1041,1,475
956,3,33,4,17,10100.46,1601,2,476
957,4,38,15,20,11011.63,161,3,477
958,5,3,26,23,11922.8,721,4,478
959,6,8,37,26,12833.97,1281,5,479
960,1,13,8,29,13744.14,1841,6,480
961,3,1,14,1,3760.4,1702,1,481
962,4,6,25,4,4671.57,269,2,482
963,5,11,36,7,5582.74,836,3,483
964,6,16,7,10,6493.91,1403,4,484
965,1,21,18,13,7404.08,1970,5,485
966,2,26,29,16,8315.25,537,6,486
967,3,31,40,19,9226.42,1104,1,481
968,4,36,11,22,10137.59,1671,2,482
969,5,1,22,25,11048.76,238,3,483
970,6,6,33,28,11959.93,805,4,484
971,1,11,4,31,12870.1,1372,5,485
972,2,16,15,34,13781.27,1939,6,486
973,4,4,21,6,3797.53,1723,1,487
974,5,9,32,9,4708.7,297,2,488
975,6,14,3,12,5619.87,871,3,489
976,1,19,14,15,6530.04,1445,4,490
977,2,24,25,18,7441.21,19,5,491
978,3,29,36,21,8352.38,593,6,492
979,4,34,7,24,9263.55,1167,1,487
980,5,39,18,27,10174.72,1741,2,488
981,6,4,29,30,11085.89,315,3,489
982,1,9,40,33,11996.06,889,4,490
983,2,14,11,36,12907.23,1463,5,491
984,3,19,22,39,13818.4,37,6,492
985,5,7,28,11,3834.66,1744,1,493
986,6,12,39,14,4745.83,325,2,494
987,1,17,10,17,5656.0,906,3,495
988,2,22,21,20,6567.17,1487,4,496
989,3,27,32,23,7478.34,68,5,497
990,4,32,3,26,8389.51,649,6,498
991,5,37,14,29,9300.68,1230,1,493
992,6,2,25,32,10211.85,1811,2,494
993,1,7,36,35,11122.02,392,3,495
994,2,12,7,38,12033.19,973,4,496
995,3,17,18,1,12944.36,1554,5,497
996,4,22,29,4,13855.53,135,6,498
997,6,10,35,16,3871.79,1765,1,499
998,1,15,6,19,4782.96,353,2,500
999,2,20,17,22,5693.13,941,3,501
1000,3,25,28,25,6604.3,1529,4,502
1001,4,30,39,28,7515.47,117,5,503
1002,5,35,10,31,8426.64,705,6,504
1003,6,40,21,34,9337.81,1293,1,499
1004,1,5,32,37,10248.98,1881,2,500
1005,2,10,3,40,11159.15,469,3,501
1006,3,15,14,3,12070.32,1057,4,502
1007,4,20,25,6,12981.49,1645,5,503
1008,5,25,36,9,13892.66,233,6,504
1009,1,13,2,21,3908.92,1786,1,505
1010,2,18,13,24,4819.09,381,2,506
1011,3,23,24,27,5730.26,976,3,507
1012,4,28,35,30,6641.43,1571,4,508
1013,5,33,6,33,7552.6,166,5,509
1014,6,38,17,36,8463.77,761,6,510
1015,1,3,28,39,9374.94,1356,1,505
1016,2,8,39,2,10285.11,1951,2,506
1017,3,13,10,5,11196.28,546,3,507
1018,4,18,21,8,12107.45,1141,4,508
1019,5,23,32,11,13018.62,1736,5,509
1020,6,28,3,14,13929.79,331,6,510
1021,2,16,9,26,3945.05,1807,1,511
1022,3,21,20,29,4856.22,409,2,512
1023,4,26,31,32,5767.39,1011,3,513
1024,5,31,2,35,6678.56,1613,4,514
1025,6,36,13,38,7589.73,215,5,515
1026,1,1,24,1,8500.9,817,6,516
1027,2,6,35,4,9411.07,1419,1,511
1028,3,11,6,7,10322.24,21,2,512
1029,4,16,17,10,11233.41,623,3,513
1030,5,21,28,13,12144.58,1225,4,514
1031,6,26,39,16,13055.75,1827,5,515
1032,1,31,10,19,13966.92,429,6,516
1033,3,19,16,31,3982.18,1828,1,517
1034,4,24,27,34,4893.35,437,2,518
1035,5,29,38,37,5804.52,1046,3,519
1036,6,34,9,40,6715.69,1655,4,520
1037,1,39,20,3,7626.86,264,5,521
1038,2,4,31,6,8537.03,873,6,522
1039,3,9,2,9,9448.2,1482,1,517
1040,4,14,13,12,10359.37,91,2,518
1041,5,19,24,15,11270.54,700,3,519
1042,6,24,35,18,12181.71,1309,4,520
1043,1,29,6,21,13092.88,1918,5,521
1044,2,34,17,24,14003.05,527,6,522
1045,4,22,23,36,4019.31,1849,1,523
1046,5,27,34,39,4930.48,465,2,524
1047,6,32,5,2,5841.65,1081,3,525
1048,1,37,16,5,6752.82,1697,4,526
1049,2,2,27,8,7663.99,313,5,527
1050,3,7,38,11,8574.16,929,6,528
1051,4,12,9,14,9485.33,1545,1,523
1052,5,17,20,17,10396.5,161,2,524
1053,6,22,31,20,11307.67,777,3,525
1054,1,27,2,23,12218.84,1393,4,526
1055,2,32,13,26,13129.01,9,5,527
1056,3,37,24,29,14040.18,625,6,528
1057,5,25,30,1,4056.44,1870,1,529
1058,6,30,1,4,4967.61,493,2,530
1059,1,35,12,7,5878.78,1116,3,531
1060,2,40,23,10,6789.95,1739,4,532
1061,3,5,34,13,7700.12,362,5,533
1062,4,10,5,16,8611.29,985,6,534
1063,5,15,16,19,9522.46,1608,1,529
1064,6,20,27,22,10433.63,231,2,530
1065,1,25,38,25,11344.8,854,3,531
1066,2,30,9,28,12255.97,1477,4,532
1067,3,35,20,31,13166.14,100,5,533
1068,4,40,31,34,14077.31,723,6,534
1069,6,28,37,6,4093.57,1891,1,535
1070,1,33,8,9,5004.74,521,2,536
1071,2,38,19,12,5915.91,1151,3,537
1072,3,3,30,15,6826.08,1781,4,538
1073,4,8,1,18,7737.25,411,5,539
1074,5,13,12,21,8648.42,1041,6,540
1075,6,18,23,24,9559.59,1671,1,535
1076,1,23,34,27,10470.76,301,2,536
1077,2,28,5,30,11381.93,931,3,537
1078,3,33,16,33,12292.1,1561,4,538
1079,4,38,27,36,13203.27,191,5,539
1080,5,3,38,39,14114.44,821,6,540
1081,1,31,4,11,4130.7,1912,1,541
1082,2,36,15,14,5041.87,549,2,542
1083,3,1,26,17,5952.04,1186,3,543
1084,4,6,37,20,6863.21,1823,4,544
1085,5,11,8,23,7774.38,460,5,545
1086,6,16,19,26,8685.55,1097,6,546
1087,1,21,30,29,9596.72,1734,1,541
1088,2,26,1,32,10507.89,371,2,542
1089,3,31,12,35,11418.06,1008,3,543
1090,4,36,23,38,12329.23,1645,4,544
1091,5,1,34,1,13240.4,282,5,545
1092,6,6,5,4,14151.57,919,6,546
1093,2,34,11,16,4167.83,1933,1,547
1094,3,39,22,19,5078.0,577,2,548
1095,4,4,33,22,5989.17,1221,3,549
1096,5,9,4,25,6900.34,1865,4,550
1097,6,14,15,28,7811.51,509,5,551
1098,1,19,26,31,8722.68,1153,6,552
1099,2,24,37,34,9633.85,1797,1,547
1100,3,29,8,37,10544.02,441,2,548
1101,4,34,19,40,11455.19,1085,3,549
1102,5,39,30,3,12366.36,1729,4,550
1103,6,4,1,6,13277.53,373,5,551
1104,1,9,12,9,14188.7,1017,6,552
1105,3,37,18,21,4204.96,1954,1,553
1106,4,2,29,24,5115.13,605,2,554
1107,5,7,40,27,6026.3,1256,3,555
1108,6,12,11,30,6937.47,1907,4,556
1109,1,17,22,33,7848.64,558,5,557
1110,2,22,33,36,8759.81,1209,6,558
1111,3,27,4,39,9670.98,1860,1,553
1112,4,32,15,2,10581.15,511,2,554
1113,5,37,26,5,11492.32,1162,3,555
1114,6,2,37,8,12403.49,1813,4,556
1115,1,7,8,11,13314.66,464,5,557
1116,2,12,19,14,14225.83,1115,6,558
1117,4,40,25,26,4241.09,1975,1,559
1118,5,5,36,29,5152.26,633,2,560
1119,6,10,7,32,6063.43,1291,3,561
1120,1,15,18,35,6974.6,1949,4,562
1121,2,20,29,38,7885.77,607,5,563
1122,3,25,40,1,8796.94,1265,6,564
1123,4,30,11,4,9707.11,1923,1,559
1124,5,35,22,7,10618.28,581,2,560
1125,6,40,33,10,11529.45,1239,3,561
1126,1,5,4,13,12440.62,1897,4,562
1127,2,10,15,16,13351.79,555,5,563
1128,3,15,26,19,14262.96,1213,6,564
1129,5,3,32,31,4278.22,1996,1,565
1130,6,8,3,34,5189.39,661,2,566
1131,1,13,14,37,6100.56,1326,3,567
1132,2,18,25,40,7011.73,1991,4,568
1133,3,23,36,3,7922.9,656,5,569
1134,4,28,7,6,8833.07,1321,6,570
1135,5,33,18,9,9744.24,1986,1,565
1136,6,38,29,12,10655.41,651,2,566
1137,1,3,40,15,11566.58,1316,3,567
1138,2,8,11,18,12477.75,1981,4,568
1139,3,13,22,21,13388.92,646,5,569
1140,4,18,33,24,14299.09,1311,6,570
1141,6,6,39,36,4315.35,17,1,571
1142,1,11,10,39,5226.52,689,2,572
1143,2,16,21,2,6137.69,1361,3,573
1144,3,21,32,5,7048.86,33,4,574
1145,4,26,3,8,7959.03,705,5,575
1146,5,31,14,11,8870.2,1377,6,576
1147,6,36,25,14,9781.37,49,1,571
1148,1,1,36,17,10692.54,721,2,572
1149,2,6,7,20,11603.71,1393,3,573
1150,3,11,18,23,12514.88,65,4,574
1151,4,16,29,26,13425.05,737,5,575
1152,5,21,40,29,14336.22,1409,6,576
1153,1,9,6,1,4352.48,38,1,577
1154,2,14,17,4,5263.65,717,2,578
1155,3,19,28,7,6174.82,1396,3,579
1156,4,24,39,10,7085.99,75,4,580
1157,5,29,10,13,7996.16,754,5,581
1158,6,34,21,16,8907.33,1433,6,582
1159,1,39,32,19,9818.5,112,1,577
1160,2,4,3,22,10729.67,791,2,578
1161,3,9,14,25,11640.84,1470,3,579
1162,4,14,25,28,12551.01,149,4,580
1163,5,19,36,31,13462.18,828,5,581
1164,6,24,7,34,14373.35,1507,6,582
1165,2,12,13,6,4389.61,59,1,583
1166,3,17,24,9,5300.78,745,2,584
1167,4,22,35,12,6211.95,1431,3,585
1168,5,27,6,15,7122.12,117,4,586
1169,6,32,17,18,8033.29,803,5,587
1170,1,37,28,21,8944.46,1489,6,588
1171,2,2,39,24,9855.63,175,1,583
1172,3,7,10,27,10766.8,861,2,584
1173,4,12,21,30,11677.97,1547,3,585
1174,5,17,32,33,12588.14,233,4,586
1175,6,22,3,36,13499.31,919,5,587
1176,1,27,14,39,14410.48,1605,6,588
1177,3,15,20,11,4426.74,80,1,589
1178,4,20,31,14,5337.91,773,2,590
1179,5,25,2,17,6248.08,1466,3,591
1180,6,30,13,20,7159.25,159,4,592
1181,1,35,24,23,8070.42,852,5,593
1182,2,40,35,26,8981.59,1545,6,594
1183,3,5,6,29,9892.76,238,1,589
1184,4,10,17,32,10803.93,931,2,590
1185,5,15,28,35,11714.1,1624,3,591
1186,6,20,39,38,12625.27,317,4,592
1187,1,25,10,1,13536.44,1010,5,593
1188,2,30,21,4,14447.61,1703,6,594
1189,4,18,27,16,4463.87,101,1,595
1190,5,23,38,19,5374.04,801,2,596
1191,6,28,9,22,6285.21,1501,3,597
1192,1,33,20,25,7196.38,201,4,598
1193,2,38,31,28,8107.55,901,5,599
1194,3,3,2,31,9018.72,1601,6,600
1195,4,8,13,34,9929.89,301,1,595
1196,5,13,24,37,10840.06,1001,2,596
1197,6,18,35,40,11751.23,1701,3,597
1198,1,23,6,3,12662.4,401,4,598
1199,2,28,17,6,13573.57,1101,5,599
1200,3,33,28,9,14484.74,1801,6,600
1201,5,21,34,21,4500.0,122,1,601
1202,6,26,5,24,5411.17,829,2,602
1203,1,31,16,27,6322.34,1536,3,603
1204,2,36,27,30,7233.51,243,4,604
1205,3,1,38,33,8144.68,950,5,605
1206,4,6,9,36,9055.85,1657,6,606
1207,5,11,20,39,9966.02,364,1,601
1208,6,16,31,2,10877.19,1071,2,602
1209,1,21,2,5,11788.36,1778,3,603
1210,2,26,13,8,12699.53,485,4,604
1211,3,31,24,11,13610.7,1192,5,605
1212,4,36,35,14,14521.87,1899,6,606
1213,6,24,1,26,4537.13,143,1,607
1214,1,29,12,29,5448.3,857,2,608
1215,2,34,23,32,6359.47,1571,3,609
1216,3,39,34,35,7270.64,285,4,610
1217,4,4,5,38,8181.81,999,5,611
1218,5,9,16,1,9092.98,1713,6,612
1219,6,14,27,4,10003.15,427,1,607
1220,1,19,38,7,10914.32,1141,2,608
1221,2,24,9,10,11825.49,1855,3,609
1222,3,29,20,13,12736.66,569,4,610
1223,4,34,31,16,13647.83,1283,5,611
1224,5,39,2,19,14558.0,1997,6,612
1225,1,27,8,31,4574.26,164,1,613
1226,2,32,19,34,5485.43,885,2,614
1227,3,37,30,37,6396.6,1606,3,615
1228,4,2,1,40,7307.77,327,4,616
1229,5,7,12,3,8218.94,1048,5,617
1230,6,12,23,6,9129.11,1769,6,618
1231,1,17,34,9,10040.28,490,1,613
1232,2,22,5,12,10951.45,1211,2,614
1233,3,27,16,15,11862.62,1932,3,615
1234,4,32,27,18,12773.79,653,4,616
1235,5,37,38,21,13684.96,1374,5,617
1236,6,2,9,24,14595.13,95,6,618
1237,2,30,15,36,4611.39,185,1,619
1238,3,35,26,39,5522.56,913,2,620
1239,4,40,37,2,6433.73,1641,3,621
1240,5,5,8,5,7344.9,369,4,622
1241,6,10,19,8,8255.07,1097,5,623
1242,1,15,30,11,9166.24,1825,6,624
1243,2,20,1,14,10077.41,553,1,619
1244,3,25,12,17,10988.58,1281,2,620
1245,4,30,23,20,11899.75,9,3,621
1246,5,35,34,23,12810.92,737,4,622
1247,6,40,5,26,13721.09,1465,5,623
1248,1,5,16,29,14632.26,193,6,624
1249,3,33,22,1,4648.52,206,1,625
1250,4,38,33,4,5559.69,941,2,626
1251,5,3,4,7,6470.86,1676,3,627
1252,6,8,15,10,7381.03,411,4,628
1253,1,13,26,13,8292.2,1146,5,629
1254,2,18,37,16,9203.37,1881,6,630
1255,3,23,8,19,10114.54,616,1,625
1256,4,28,19,22,11025.71,1351,2,626
1257,5,33,30,25,11936.88,86,3,627
1258,6,38,1,28,12847.05,821,4,628
1259,1,3,12,31,13758.22,1556,5,629
1260,2,8,23,34,14669.39,291,6,630
1261,4,36,29,6,4685.65,227,1,631
1262,5,1,40,9,5596.82,969,2,632
1263,6,6,11,12,6507.99,1711,3,633
1264,1,11,22,15,7418.16,453,4,634
1265,2,16,33,18,8329.33,1195,5,635
1266,3,21,4,21,9240.5,1937,6,636
1267,4,26,15,24,10151.67,679,1,631
1268,5,31,26,27,11062.84,1421,2,632
1269,6,36,37,30,11973.01,163,3,633
1270,1,1,8,33,12884.18,905,4,634
1271,2,6,19,36,13795.35,1647,5,635
1272,3,11,30,39,14706.52,389,6,636
1273,5,39,36,11,4722.78,248,1,637
1274,6,4,7,14,5633.95,997,2,638
1275,1,9,18,17,6544.12,1746,3,639
1276,2,14,29,20,7455.29,495,4,640
1277,3,19,40,23,8366.46,1244,5,641
1278,4,24,11,26,9277.63,1993,6,642
1279,5,29,22,29,10188.8,742,1,637
1280,6,34,33,32,11099.97,1491,2,638
1281,1,39,4,35,12010.14,240,3,639
1282,2,4,15,38,12921.31,989,4,640
1283,3,9,26,1,13832.48,1738,5,641
1284,4,14,37,4,14743.65,487,6,642
