id_transacao,valor,valor_convertido,quantidade,data,id_pais_origem,id_produto
511,7820.48,42117.21850144,710,2023-02-12,37,29
512,8731.65,48651.81951345,1011,2023-02-12,2,32
513,9642.82,7087.65591358,1312,2023-02-12,7,35
514,10553.99,76.03094396,1613,2023-02-12,12,38
515,11464.16,68.498356,1914,2023-02-12,17,1
516,12375.33,17716.10166678,215,2023-02-12,22,4
517,2391.59,12856.84345104,925,2023-02-13,10,16
518,3302.76,18359.38889352,1233,2023-02-13,15,19
519,4213.93,3092.8560628,1541,2023-02-13,20,22
520,5124.1,36.9140164,1849,2023-02-13,25,25
521,6035.27,36.14523203,157,2023-02-13,30,28
522,6946.44,9974.79608952,465,2023-02-13,35,31
523,7857.61,42241.37986415999,773,2023-02-13,40,34
524,8768.78,48743.91180156,1081,2023-02-13,5,37
525,9679.95,7104.696102,1389,2023-02-13,10,40
526,10590.12,76.29122448000001,1697,2023-02-13,15,3
527,11501.29,68.88122581,5,2023-02-13,20,6
528,12412.46,17823.77123668,313,2023-02-13,25,9
529,2428.72,13032.10835248,946,2023-02-14,13,21
530,3339.89,18522.33190299,1261,2023-02-14,18,24
531,4250.06,3115.15797808,1576,2023-02-14,23,27
532,5161.23,37.19182338,1891,2023-02-14,28,30
533,6072.4,36.4526172,206,2023-02-14,33,33
534,6983.57,10059.16216228,521,2023-02-14,38,36
535,7894.74,42361.86431316,836,2023-02-14,3,39
536,8805.91,48835.736424810006,1151,2023-02-14,8,2
537,9716.08,7121.57572544,1466,2023-02-14,13,5
538,10627.25,76.57996349999999,1781,2023-02-14,18,8
539,11538.42,69.26513526,96,2023-02-14,23,11
540,12449.59,17932.43923436,411,2023-02-14,28,14
541,2465.85,13205.77830195,967,2023-02-15,16,26
542,3376.02,18679.181058,1289,2023-02-15,21,29
543,4287.19,3138.4160035499995,1611,2023-02-15,26,32
544,5198.36,37.46977888,1933,2023-02-15,31,35
545,6109.53,36.76715154,255,2023-02-15,36,38
546,7020.7,10144.1462437,577,2023-02-15,1,1
547,7931.87,42478.86803329,899,2023-02-15,6,4
548,8842.04,48922.123116,1221,2023-02-15,11,7
549,9753.21,7139.788614449999,1543,2023-02-15,16,10
550,10664.38,76.86885104,1865,2023-02-15,21,13
551,11575.55,69.66165989999999,187,2023-02-15,26,16
552,12486.72,18041.94934752,509,2023-02-15,31,19
553,2502.98,13377.899971219998,988,2023-02-16,19,31
554,3413.15,18841.16482235,1317,2023-02-16,24,34
555,4324.32,3161.91683808,1646,2023-02-16,29,37
556,5235.49,37.75835388,1975,2023-02-16,34,40
557,6146.66,37.0950931,304,2023-02-16,39,3
558,7057.83,10229.62585983,633,2023-02-16,4,6
559,7968.0,42587.278752,962,2023-02-16,9,9
560,8879.17,49014.518979730005,1291,2023-02-16,14,12
561,9790.34,7158.63786596,1620,2023-02-16,19,15
562,10701.51,77.17929012,1949,2023-02-16,24,18
563,11612.68,70.0825238,278,2023-02-16,29,21
564,12523.85,18152.08071385,607,2023-02-16,34,24
565,2539.11,13543.18870863,1009,2023-02-17,22,36
566,3450.28,19002.900139200003,1345,2023-02-17,27,39
567,4361.45,3185.68594755,1681,2023-02-17,32,2
568,5272.62,38.05249854,17,2023-02-17,37,5
569,6183.79,37.42429708,353,2023-02-17,2,8
570,7094.96,10315.49714824,689,2023-02-17,7,11
571,8005.13,42698.026563290005,1025,2023-02-17,12,14
572,8916.3,49107.770532,1361,2023-02-17,17,17
573,9827.47,7178.17080993,1697,2023-02-17,22,20
574,10738.64,77.50076488,33,2023-02-17,27,23
575,11649.81,70.50465012,369,2023-02-17,32,26
576,12560.98,18262.64748062,705,2023-02-17,37,29
577,2576.24,13712.38003992,1030,2023-02-18,25,1
578,3487.41,19164.54203091,1373,2023-02-18,30,4
579,4398.58,3209.74059476,1716,2023-02-18,35,7
580,5309.75,38.357634,59,2023-02-18,40,10
581,6220.92,37.7609844,402,2023-02-18,5,13
582,7131.09,10400.18132652,745,2023-02-18,10,16
583,8042.26,42805.99847058,1088,2023-02-18,15,19
584,8953.43,49202.24050393001,1431,2023-02-18,20,22
585,9864.6,7198.4156412,1774,2023-02-18,25,25
586,10775.77,77.84416248000001,117,2023-02-18,30,28
587,11686.94,70.9397258,460,2023-02-18,35,31
588,12597.11,18371.97794308,803,2023-02-18,40,34
589,2613.37,13880.19085151,1051,2023-02-19,28,6
590,3524.54,19326.25468814,1401,2023-02-19,33,9
591,4435.71,3234.1027752600003,1751,2023-02-19,38,12
592,5346.88,38.66328928,101,2023-02-19,3,15
593,6257.05,38.0929204,451,2023-02-19,8,18
594,7168.22,10486.47505664,801,2023-02-19,13,21
595,8079.39,42911.44199397,1151,2023-02-19,18,24
596,8990.56,49298.30626096,1501,2023-02-19,23,27
597,9901.73,7219.41075338,1851,2023-02-19,28,30
598,10812.9,78.18807989999999,201,2023-02-19,33,33
599,11723.07,71.37005015999999,551,2023-02-19,38,36
600,12634.24,18482.78130688,901,2023-02-19,3,39
601,2650.5,14046.6984705,1072,2023-02-20,31,11
602,3561.67,19488.211655500003,1429,2023-02-20,36,14
603,4472.84,3258.7904573200003,1786,2023-02-20,1,17
604,5383.01,38.9729924,143,2023-02-20,6,20
605,6294.18,38.43855726,500,2023-02-20,11,23
606,7205.35,10572.80634925,857,2023-02-20,16,26
607,8116.52,43014.64216932,1214,2023-02-20,21,29
608,9027.69,49396.35998850001,1571,2023-02-20,26,32
609,9938.86,7241.18504678,1928,2023-02-20,31,35
610,10849.03,78.5469772,285,2023-02-20,36,38
611,11760.2,71.8195414,642,2023-02-20,1,1
612,12671.37,18593.39812635,999,2023-02-20,6,4
613,2687.63,14211.97511723,1093,2023-02-21,34,16
614,3598.8,19650.5708256,1457,2023-02-21,39,19
615,4509.97,3283.81739628,1821,2023-02-21,4,22
616,5420.14,39.296015,185,2023-02-21,9,25
617,6331.31,38.79193637,549,2023-02-21,14,28
618,7242.48,10659.05475768,913,2023-02-21,19,31
619,8153.65,43115.85706165,1277,2023-02-21,24,34
620,9064.82,49496.74542384,1641,2023-02-21,29,37
621,9975.99,7263.75774276,5,2023-02-21,34,40
622,10886.16,78.92466,369,2023-02-21,39,3
623,11797.33,72.28224091,733,2023-02-21,4,6
624,12708.5,18703.6204985,1097,2023-02-21,9,9
625,2724.76,14376.111685520002,1114,2023-02-22,37,21
626,3635.93,19813.50968445,1485,2023-02-22,2,24
627,4546.1,3308.4833743000004,1856,2023-02-22,7,27
628,5457.27,39.62523747,227,2023-02-22,12,30
629,6368.44,39.14680068,598,2023-02-22,17,33
630,7279.61,10745.10473855,969,2023-02-22,22,36
631,8190.78,43215.39073956,1340,2023-02-22,27,39
632,9101.95,49599.84776175,1711,2023-02-22,32,2
633,10012.12,7286.450487560001,82,2023-02-22,37,5
634,10923.29,79.31400869000001,453,2023-02-22,2,8
635,11834.46,72.74642562,824,2023-02-22,7,11
636,12745.63,18813.25088965,1195,2023-02-22,12,14
637,2761.89,14539.193813909998,1135,2023-02-23,40,26
638,3672.06,19971.75782658,1513,2023-02-23,5,29
639,4583.23,3334.24940947,1891,2023-02-23,10,32
640,5494.4,39.9607712,269,2023-02-23,15,35
641,6405.57,39.50955576,647,2023-02-23,20,38
642,7316.74,10830.8238872,1025,2023-02-23,25,1
643,8227.91,43313.52015229,1403,2023-02-23,30,4
644,9138.08,49700.582441440005,1781,2023-02-23,35,7
645,10049.25,7310.718833250001,159,2023-02-23,40,10
646,10960.42,79.71513466,537,2023-02-23,5,13
647,11871.59,73.22396712,915,2023-02-23,10,16
648,12782.76,18922.0639728,1293,2023-02-23,15,19
649,2798.02,14696.07122422,1156,2023-02-24,3,31
650,3709.19,20136.36906982,1541,2023-02-24,8,34
651,4620.36,3360.4109298,1926,2023-02-24,13,37
652,5531.53,40.30272758,311,2023-02-24,18,40
653,6442.7,39.8738703,696,2023-02-24,23,3
654,7353.87,10916.09198187,1081,2023-02-24,28,6
655,8264.04,43405.30819644,1466,2023-02-24,33,9
656,9175.21,49810.17819338,1851,2023-02-24,38,12
657,10086.38,7335.8746059,236,2023-02-24,3,15
658,10997.55,80.12814929999999,621,2023-02-24,8,18
659,11908.72,73.70306808,1006,2023-02-24,13,21
660,12819.89,19029.85753589,1391,2023-02-24,18,24
661,2835.15,14857.36258725,1177,2023-02-25,6,36
662,3746.32,20302.068582960004,1569,2023-02-25,11,39
663,4657.49,3386.97796039,1961,2023-02-25,16,2
664,5568.66,40.651218,353,2023-02-25,21,5
665,6479.83,40.2397443,745,2023-02-25,26,8
666,7390.0,10999.30556,1137,2023-02-25,31,11
667,8301.17,43501.57578555,1529,2023-02-25,36,14
668,9212.34,49923.540565020005,1921,2023-02-25,1,17
669,10123.51,7361.92783061,313,2023-02-25,6,20
670,11034.68,80.55316400000001,705,2023-02-25,11,23
671,11945.85,74.1837285,1097,2023-02-25,16,26
672,12856.02,19134.95159208,1489,2023-02-25,21,29
673,2872.28,15017.90842276,1198,2023-02-26,9,1
674,3783.45,20469.02066715,1597,2023-02-26,14,4
675,4694.62,3413.9605263400003,1996,2023-02-26,19,7
676,5605.79,41.00635385,395,2023-02-26,24,10
677,6516.96,40.61369472,794,2023-02-26,29,13
678,7427.13,11083.29813936,1193,2023-02-26,34,16
679,8338.3,43597.3602161,1592,2023-02-26,39,19
680,9249.47,50040.99237209,1991,2023-02-26,4,22
681,10160.64,7388.88853248,390,2023-02-26,9,25
682,11071.81,80.99029014999999,789,2023-02-26,14,28
683,11982.98,74.67793135999999,1188,2023-02-26,19,31
684,12893.15,19240.0867368,1587,2023-02-26,24,34
685,2909.41,15177.82754446,1219,2023-02-27,12,6
686,3820.58,20637.39393062,1625,2023-02-27,17,9
687,4731.75,3441.3733845,31,2023-02-27,22,12
688,5642.92,41.37388944,437,2023-02-27,27,15
689,6553.09,40.98302486,843,2023-02-27,32,18
690,7464.26,11166.48071018,1249,2023-02-27,37,21
691,8375.43,43692.99347658,1655,2023-02-27,2,24
692,9286.6,50162.860737400006,61,2023-02-27,7,27
693,10197.77,7416.77693438,467,2023-02-27,12,30
694,11108.94,81.45074808,873,2023-02-27,17,33
695,12019.11,75.16751394,1279,2023-02-27,22,36
696,12930.28,19343.60836804,1685,2023-02-27,27,39
697,2946.54,15337.23277218,1240,2023-02-28,15,11
698,3857.71,20807.34585784,1653,2023-02-28,20,14
699,4768.88,3469.22667136,66,2023-02-28,25,17
700,5679.05,41.73533845,479,2023-02-28,30,20
701,6590.22,41.3536305,892,2023-02-28,35,23
702,7501.39,11248.73187867,1305,2023-02-28,40,26
703,8412.56,43788.77969752,1718,2023-02-28,5,29
704,9323.73,50289.43979591999,131,2023-02-28,10,32
705,10234.9,7445.6031728,544,2023-02-28,15,35
706,11145.07,81.90511943,957,2023-02-28,20,38
707,12056.24,75.652906,1370,2023-02-28,25,1
708,12967.41,19445.31856773,1783,2023-02-28,30,4
709,2983.67,15496.24809129,1261,2023-03-01,18,16
710,3894.84,20979.04154112,1681,2023-03-01,23,19
711,4805.01,3496.79317239,101,2023-03-01,28,22
712,5716.18,42.10538188,521,2023-03-01,33,25
713,6627.35,41.73242295,941,2023-03-01,38,28
714,7538.52,11329.92063324,1361,2023-03-01,3,31
715,8449.69,43885.04510703,1781,2023-03-01,8,34
716,9360.86,50421.03675648,201,2023-03-01,13,37
717,10271.03,7474.62910117,621,2023-03-01,18,40
718,11182.2,82.36808520000001,1041,2023-03-01,23,3
719,12093.37,76.15195089,1461,2023-03-01,28,6
720,13004.54,19545.00433398,1881,2023-03-01,33,9
721,3020.8,15654.9999616,1282,2023-03-02,21,21
722,3931.97,21152.63420641,1709,2023-03-02,26,24
723,4842.14,3525.54276544,136,2023-03-02,31,27
724,5753.31,42.48819435,563,2023-03-02,36,30
725,6664.48,42.11284912,990,2023-03-02,1,33
726,7575.65,11409.9440371,1417,2023-03-02,6,36
727,8486.82,43982.11294163999,1844,2023-03-02,11,39
728,9397.99,50557.92509747,271,2023-03-02,16,2
729,10308.16,7505.330063359999,698,2023-03-02,21,5
730,11219.33,82.85475205,1125,2023-03-02,26,8
731,12130.5,76.6526295,1552,2023-03-02,31,11
732,13041.67,19642.50260378,1979,2023-03-02,36,14
733,3057.93,15813.61713171,1303,2023-03-03,24,26
734,3968.1,21322.902798,1737,2023-03-03,29,29
735,4879.27,3554.7531243400003,171,2023-03-03,34,32
736,5790.44,42.8782082,605,2023-03-03,39,35
737,6701.61,42.49490901,1039,2023-03-03,4,38
738,7612.78,11488.68229418,1473,2023-03-03,9,1
739,8523.95,44080.303260650006,1907,2023-03-03,14,4
740,9434.12,50694.9985496,341,2023-03-03,19,7
741,10345.29,7536.978267180001,775,2023-03-03,24,10
742,11256.46,83.35408629999999,1209,2023-03-03,29,13
743,12167.63,77.15494183,1643,2023-03-03,34,16
744,13078.8,19737.6225228,77,2023-03-03,39,19
745,3094.06,15967.06989736,1324,2023-03-04,27,31
746,4005.23,21500.73950818,1765,2023-03-04,32,34
747,4916.4,3584.42433,206,2023-03-04,37,37
748,5827.57,43.26970725,647,2023-03-04,2,40
749,6738.74,42.87860262,1088,2023-03-04,7,3
750,7649.91,11566.02897747,1529,2023-03-04,12,6
751,8560.08,44174.77220448,1970,2023-03-04,17,9
752,9471.25,50843.242227500006,411,2023-03-04,22,12
753,10382.42,7569.5628615,852,2023-03-04,27,15
754,11293.59,83.85490575,1293,2023-03-04,32,18
755,12204.76,77.65888788,1734,2023-03-04,37,21
756,13115.93,19830.19753781,175,2023-03-04,2,24
757,3131.19,16125.82263378,1345,2023-03-05,30,36
758,4042.36,21680.91085244,1793,2023-03-05,35,39
759,4953.53,3614.55616629,241,2023-03-05,40,2
760,5864.7,43.6626915,689,2023-03-05,5,5
761,6775.87,43.25715408,1137,2023-03-05,10,8
762,7686.04,11640.36154524,1585,2023-03-05,15,11
763,8597.21,44276.16452702,33,2023-03-05,20,14
764,9508.38,50997.52103501999,481,2023-03-05,25,17
765,10419.55,7603.07269815,929,2023-03-05,30,20
766,11330.72,84.3572104,1377,2023-03-05,35,23
767,12241.89,78.15222576,1825,2023-03-05,40,26
768,13152.06,19918.54498086,273,2023-03-05,5,29
769,3168.32,16284.84163136,1366,2023-03-06,33,1
770,4079.49,21863.54119569,1821,2023-03-06,38,4
771,4990.66,3645.15810136,276,2023-03-06,3,7
772,5901.83,44.06896461,731,2023-03-06,8,10
773,6812.0,43.63086,1186,2023-03-06,13,13
774,7723.17,11714.61238038,1641,2023-03-06,18,16
775,8634.34,44379.62689732,96,2023-03-06,23,19
776,9545.51,51158.02492931,551,2023-03-06,28,22
777,10456.68,7637.517245280001,1006,2023-03-06,33,25
778,11367.85,84.88373595,1461,2023-03-06,38,28
779,12278.02,78.6407181,1916,2023-03-06,3,31
780,13189.19,20005.548040660004,371,2023-03-06,8,34
781,3205.45,16444.2598123,1387,2023-03-07,36,6
782,4116.62,22048.7608017,1849,2023-03-07,1,9
783,5027.79,3676.2194922,311,2023-03-07,6,12
784,5938.96,44.47093248,773,2023-03-07,11,15
785,6849.13,44.01250938,1235,2023-03-07,16,18
786,7760.3,11787.1584715,1697,2023-03-07,21,21
787,8671.47,44485.45621817999,159,2023-03-07,26,24
788,9582.64,51324.9552324,621,2023-03-07,31,27
789,10493.81,7672.8639958,1083,2023-03-07,36,30
790,11404.98,85.40049024,1545,2023-03-07,1,33
791,12315.15,79.1371539,7,2023-03-07,6,36
792,13226.32,20089.5235796,469,2023-03-07,11,39
793,3242.58,16604.21779698,1408,2023-03-08,39,11
794,4153.75,22236.68109625,1877,2023-03-08,4,14
795,5064.92,3707.73923156,346,2023-03-08,9,17
796,5975.09,44.878900990000005,815,2023-03-08,14,20
797,6886.26,44.388831960000005,1284,2023-03-08,19,23
798,7797.43,11857.91828021,1753,2023-03-08,24,26
799,8708.6,44593.9625566,222,2023-03-08,29,29
800,9619.77,51498.46709823,691,2023-03-08,34,32
801,10530.94,7709.10091042,1160,2023-03-08,39,35
802,11441.11,85.93417721,1629,2023-03-08,4,38
803,12352.28,79.62279688000001,98,2023-03-08,9,1
804,13263.45,20170.35179715,567,2023-03-08,14,4
805,3279.71,16764.85097077,1429,2023-03-09,2,16
806,4190.88,22427.41469328,1905,2023-03-09,7,19
807,5101.05,3738.977831100001,381,2023-03-09,12,22
808,6012.22,45.29005326,857,2023-03-09,17,25
809,6923.39,44.759716350000005,1333,2023-03-09,22,28
810,7834.56,11926.80139392,1809,2023-03-09,27,31
811,8745.73,44705.43434651,285,2023-03-09,32,34
812,9656.9,51678.7168689,761,2023-03-09,37,37
813,10567.07,7745.47210274,1237,2023-03-09,2,40
814,11478.24,86.46558191999999,1713,2023-03-09,7,3
815,12389.41,80.09753565,189,2023-03-09,12,6
816,13300.58,20247.89855256,665,2023-03-09,17,9
817,3316.84,16926.2988776,1450,2023-03-10,5,21
818,4227.01,22615.70397084,1933,2023-03-10,10,24
819,5138.18,3771.40356728,416,2023-03-10,15,27
820,6049.35,45.7088886,899,2023-03-10,20,30
821,6960.52,45.132011680000005,1382,2023-03-10,25,33
822,7871.69,11993.72408357,1865,2023-03-10,30,36
823,8782.86,44820.1641804,348,2023-03-10,35,39
824,9693.03,51860.46332052001,831,2023-03-10,40,2
825,10604.2,7783.440383200001,1314,2023-03-10,5,5
826,11515.37,87.01013572000001,1797,2023-03-10,10,8
827,12426.54,80.57368536000001,280,2023-03-10,15,11
828,13337.71,20322.04185463,763,2023-03-10,20,14
829,3353.97,17088.68845011,1471,2023-03-11,8,26
830,4264.14,22812.34734168,1961,2023-03-11,13,29
831,5175.31,3804.2668748,451,2023-03-11,18,32
832,6086.48,46.12943192,941,2023-03-11,23,35
833,6997.65,45.50571795,1431,2023-03-11,28,38
834,7908.82,12058.60948928,1921,2023-03-11,33,1
835,8819.99,44938.40470937,411,2023-03-11,38,4
836,9730.16,52054.52672992,901,2023-03-11,3,7
837,10641.33,7822.228856399999,1391,2023-03-11,8,10
838,11552.5,87.5563975,1881,2023-03-11,13,13
839,12463.67,81.05124601,371,2023-03-11,18,16
840,13374.84,20392.67204736,861,2023-03-11,23,19
841,3390.1,17247.072728199997,1492,2023-03-12,11,31
842,4301.27,23012.069781280003,1989,2023-03-12,16,34
843,5212.44,3837.5547012,486,2023-03-12,21,37
844,6123.61,46.55168322,983,2023-03-12,26,40
845,7034.78,45.8667656,1480,2023-03-12,31,3
846,7945.95,12121.39575195,1977,2023-03-12,36,6
847,8856.12,45055.35108984,474,2023-03-12,1,9
848,9767.29,52255.62660656,971,2023-03-12,6,12
849,10678.46,7861.8026058,1468,2023-03-12,11,15
850,11589.63,88.10436726,1965,2023-03-12,16,18
851,12500.8,81.50521599999999,462,2023-03-12,21,21
852,13411.97,20459.70540757,959,2023-03-12,26,24
853,3427.23,17411.76440937,1513,2023-03-13,14,36
854,4338.4,23214.9389208,17,2023-03-13,19,39
855,5249.57,3871.26914865,521,2023-03-13,24,2
856,6160.74,46.9756425,1025,2023-03-13,29,5
857,7071.91,46.22907567,1529,2023-03-13,34,8
858,7982.08,12180.48645632,33,2023-03-13,39,11
859,8893.25,45181.43627175,537,2023-03-13,4,14
860,9804.42,52463.81418354,1041,2023-03-13,9,17
861,10715.59,7902.15826755,1545,2023-03-13,14,20
862,11626.76,88.654045,49,2023-03-13,19,23
863,12537.93,81.96044841000001,553,2023-03-13,24,26
864,13448.1,20521.5181899,1057,2023-03-13,29,29
865,3464.36,17577.79541784,1534,2023-03-14,17,1
866,4375.53,23421.00881925,45,2023-03-14,22,4
867,5286.7,3905.3804506,556,2023-03-14,27,7
868,6197.87,47.40130976,1067,2023-03-14,32,10
869,7108.04,46.57898612,1578,2023-03-14,37,13
870,8019.21,12238.88622516,89,2023-03-14,2,16
871,8930.38,45311.80149971999,600,2023-03-14,7,19
872,9841.55,52679.11072375,1111,2023-03-14,12,22
873,10752.72,7943.227812959999,1622,2023-03-14,17,25
874,11663.89,89.20543072,133,2023-03-14,22,28
875,12574.06,82.39781518,644,2023-03-14,27,31
876,13485.23,20581.10408508,1155,2023-03-14,32,34
877,3501.49,17745.28870825,1555,2023-03-15,20,6
878,4412.66,23630.33264452,73,2023-03-15,25,9
879,5323.83,3939.88974384,591,2023-03-15,30,12
880,6234.0,47.827248,1109,2023-03-15,35,15
881,7145.17,46.92947656,1627,2023-03-15,40,18
882,8056.34,12295.01410786,145,2023-03-15,5,21
883,8967.51,45446.66811675,663,2023-03-15,10,24
884,9878.68,52901.53659896,1181,2023-03-15,15,27
885,10789.85,7985.0069128,1699,2023-03-15,20,30
886,11700.02,89.76255344,217,2023-03-15,25,33
887,12611.19,82.83029592,735,2023-03-15,30,36
888,13522.36,20636.86574444,1253,2023-03-15,35,39
889,3538.62,17914.366369979998,1576,2023-03-16,23,11
890,4449.79,23842.94042443,101,2023-03-16,28,14
891,5360.96,3974.76585088,626,2023-03-16,33,17
892,6271.13,48.25634535,1151,2023-03-16,38,20
893,7182.3,47.281080900000006,1676,2023-03-16,3,23
894,8093.47,12348.82228272,201,2023-03-16,8,26
895,9004.64,45586.25113455999,726,2023-03-16,13,29
896,9915.81,53131.06171077,1251,2023-03-16,18,32
897,10826.98,8027.42612744,1776,2023-03-16,23,35
898,11737.15,90.31736925,301,2023-03-16,28,38
899,12648.32,83.26389056000001,826,2023-03-16,33,1
900,13559.49,20688.74441424,1351,2023-03-16,38,4
901,3575.75,18085.14586575,1597,2023-03-17,26,16
902,4486.92,24058.86055308,129,2023-03-17,31,19
903,5397.09,4009.26068904,661,2023-03-17,36,22
904,6308.26,48.68084242,1193,2023-03-17,1,25
905,7219.43,47.61936028,1725,2023-03-17,6,28
906,8130.6,12400.2870228,257,2023-03-17,11,31
907,9041.77,45730.750006170005,789,2023-03-17,16,34
908,9952.94,53367.65432706,1321,2023-03-17,21,37
909,10863.11,8069.72644216,1853,2023-03-17,26,40
910,11774.28,90.86211876,385,2023-03-17,31,3
911,12685.45,83.67322820000001,917,2023-03-17,36,6
912,13596.62,20736.72183356,1449,2023-03-17,1,9
913,3612.88,18257.73966032,1618,2023-03-18,29,21
914,4523.05,24272.73524165,157,2023-03-18,34,24
915,5434.22,4044.83123572,696,2023-03-18,39,27
916,6345.39,49.11331860000001,1235,2023-03-18,4,30
917,7256.56,47.95134848000001,1774,2023-03-18,9,33
918,8167.73,12449.38474968,313,2023-03-18,14,36
919,9078.9,45880.3482546,852,2023-03-18,19,39
920,9989.07,53605.87466871,1391,2023-03-18,24,2
921,10900.24,8113.332038240001,1930,2023-03-18,29,5
922,11811.41,91.4203134,469,2023-03-18,34,8
923,12722.58,84.07080864,1008,2023-03-18,39,11
924,13633.75,20780.77989,1547,2023-03-18,4,14
925,3649.01,18427.19763217,1639,2023-03-19,32,26
926,4560.18,24495.28960116,185,2023-03-19,37,29
927,5471.35,4080.7188559,731,2023-03-19,2,32
928,6382.52,49.541120240000005,1277,2023-03-19,7,35
929,7293.69,48.27693411,1823,2023-03-19,12,38
930,8204.86,12496.09203346,369,2023-03-19,17,1
931,9115.03,46030.14495251,915,2023-03-19,22,4
932,10026.2,53856.3549244,1461,2023-03-19,27,7
933,10937.37,8157.46241658,7,2023-03-19,32,10
934,11848.54,91.96836748,553,2023-03-19,37,13
935,12759.71,84.45652048999999,1099,2023-03-19,2,16
936,13670.88,20820.90061968,1645,2023-03-19,7,19
937,3686.14,18603.72372546,1660,2023-03-20,35,31
938,4597.31,24721.147244170003,213,2023-03-20,40,34
939,5508.48,4116.894731519999,766,2023-03-20,5,37
940,6419.65,49.9705556,1319,2023-03-20,10,40
941,7330.82,48.59600578,1872,2023-03-20,15,3
942,8241.99,12540.40207674,425,2023-03-20,20,6
943,9152.16,46190.39323824,978,2023-03-20,25,9
944,10063.33,54113.61485231,1531,2023-03-20,30,12
945,10974.5,8202.055963,84,2023-03-20,35,15
946,11885.67,92.51805528,637,2023-03-20,40,18
947,12796.84,84.83025236,1190,2023-03-20,5,21
948,13707.01,20855.57209726,1743,2023-03-20,10,24
949,3723.27,18782.36316276,1681,2023-03-21,38,36
