id_transacao,quantidade_transacionada,valor_monetario_transacao,valor_convertido_transacao,taxa_cambio_transacao,sk_tempo,sk_pais_origem,sk_pais_destino,sk_produto,sk_categoria_produto,sk_moeda_origem,sk_moeda_destino,sk_tipo_transacao,sk_transporte
351,1051,3695.11,2781.8820390500005,0.752855,30,34,17,32,3,3,1,2,3
352,1261,4606.28,33.65348168,0.007306,30,35,18,33,4,4,2,3,4
353,1471,5517.45,32.54743755,0.005899,30,36,13,34,5,5,1,4,5
354,1681,6428.62,8910.414465479998,1.386054,30,37,14,1,1,6,1,5,6
355,1891,7339.79,40113.59646296,5.465224,30,38,15,2,2,1,1,6,1
356,101,8250.96,47284.12301232,5.730742,30,39,1,3,3,2,1,1,2
357,311,9161.13,6897.00252615,0.752855,30,40,2,4,4,3,1,2,3
358,521,10072.3,73.5882238,0.007306,30,33,3,5,5,4,2,3,4
359,731,10983.47,64.79148952999999,0.005899,30,34,4,6,1,5,1,4,5
360,941,11894.64,16486.613350559997,1.386054,30,35,5,7,2,6,1,5,6
361,652,1910.9,10438.495716300002,5.462607,31,3,24,11,1,1,1,1,1
362,869,2821.07,16137.304657460005,5.720278,31,4,19,12,2,2,1,2,2
363,1086,3732.24,2804.16627264,0.751336,31,5,20,35,3,3,1,3,3
364,1303,4643.41,33.85974572,0.007292,31,6,21,36,4,4,2,4,4
365,1520,5554.58,32.76091284,0.005898,31,7,16,37,5,5,1,5,5
366,1737,6465.75,8977.461108,1.388464,31,8,17,13,1,6,1,6,6
367,1954,7376.92,40297.21483044,5.462607,31,1,18,14,2,1,1,1,1
368,171,8287.09,47404.45861102,5.720278,31,2,13,15,3,2,1,2,2
369,388,9198.26,6910.983875360001,0.751336,31,3,14,16,4,3,1,3,3
370,605,10109.43,73.71796356,0.007292,31,4,15,17,5,4,2,4,4
371,822,11020.6,64.9994988,0.005898,31,5,1,18,1,5,1,5,5
372,1039,11931.77,16566.83310128,1.388464,31,6,2,19,2,6,1,6,6
373,673,1947.03,10629.52407159,5.459353,32,11,27,23,1,1,1,2,1
374,897,2858.2,16318.575639799998,5.709389,32,12,22,24,2,2,1,3,2
375,1121,3769.37,2826.36032151,0.749823,32,13,23,38,3,3,1,4,3
376,1345,4680.54,34.06965066,0.007279,32,14,24,39,4,4,2,5,4
377,1569,5591.71,32.97990558,0.005898,32,15,19,40,5,5,1,6,5
378,1793,6502.88,9046.1238536,1.391095,32,16,20,25,1,6,1,1,6
379,17,7413.05,40470.456756650005,5.459353,32,9,21,26,2,1,1,2,1
380,241,8324.22,47526.21010157999,5.709389,32,10,16,27,3,2,1,3,2
381,465,9235.39,6924.90783597,0.749823,32,11,17,28,4,3,1,4,3
382,689,10146.56,73.85681024,0.007279,32,12,18,29,5,4,2,5,4
383,913,11057.73,65.21849153999999,0.005898,32,13,13,30,1,5,1,6,5
384,1137,11968.9,16649.8769455,1.391095,32,14,14,31,2,6,1,1,6
385,694,1984.16,10824.53130768,5.455473,33,19,30,1,1,1,1,3,1
386,925,2895.33,16497.90593097,5.698109,33,20,25,2,2,2,1,4,2
387,1156,3806.5,2848.4838865,0.748321,33,21,26,3,3,3,1,5,3
388,1387,4717.67,34.28330789,0.007267,33,22,27,4,4,4,2,6,4
389,1618,5628.84,33.20452716,0.005899,33,23,22,5,5,5,1,1,5
390,1849,6539.01,9114.98106039,1.393939,33,24,23,6,1,6,1,2,6
391,80,7450.18,40644.25583514,5.455473,33,17,24,7,2,1,1,3,1
392,311,8361.35,47643.88368715,5.698109,33,18,19,8,3,2,1,4,2
393,542,9272.52,6938.82143892,0.748321,33,19,20,9,4,3,1,5,3
394,773,10183.69,74.00487523000001,0.007267,33,20,21,10,5,4,2,6,4
395,1004,11094.86,65.44857914,0.005899,33,21,16,11,1,5,1,1,5
396,1235,12005.03,16734.27951317,1.393939,33,22,17,12,2,6,1,2,6
397,715,2021.29,11018.00327904,5.450976,34,27,33,13,1,1,1,4,1
398,953,2932.46,16675.34874866,5.686471,34,28,28,14,2,2,1,5,2
399,1191,3843.63,2870.5612546800003,0.746836,34,29,29,15,3,3,1,6,3
400,1429,4754.8,34.5008288,0.007256,34,30,30,16,4,4,2,1,4
401,1667,5665.97,33.43488897,0.005901,34,31,25,17,5,5,1,2,5
402,1905,6576.14,9186.7689379,1.396985,34,32,26,18,1,6,1,3,6
403,143,7487.31,40813.14711456,5.450976,34,25,27,19,2,1,1,4,1
404,381,8398.48,47757.71296408,5.686471,34,26,22,20,3,2,1,5,2
405,619,9309.65,6952.7817674,0.746836,34,27,23,21,4,3,1,6,3
406,857,10220.82,74.16226992,0.007256,34,28,24,22,5,4,2,1,4
407,1095,11131.99,65.68987299,0.005901,34,29,19,23,1,5,1,2,5
408,1333,12042.16,16822.7168876,1.396985,34,30,20,24,2,6,1,3,6
409,736,2058.42,11209.8980175,5.445875,35,35,36,25,1,1,1,5,1
410,981,2969.59,16850.97112049,5.674511,35,36,31,26,2,2,1,6,2
411,1226,3880.76,2892.61372348,0.745373,35,37,32,27,3,3,1,1,3
412,1471,4791.93,34.72232478,0.007246,35,38,33,28,4,4,2,2,4
413,1716,5702.1,33.6709005,0.005905,35,39,28,29,5,5,1,3,5
414,1961,6613.27,9260.05275921,1.400223,35,40,29,30,1,6,1,4,6
415,206,7524.44,40977.159685,5.445875,35,33,30,31,2,1,1,5,1
416,451,8435.61,47867.96173671,5.674511,35,34,25,32,3,2,1,6,2
417,696,9346.78,6966.83744894,0.745373,35,35,26,33,4,3,1,1,3
418,941,10257.95,74.3291057,0.007246,35,36,27,34,5,4,2,2,4
419,1186,11168.12,65.9477486,0.005905,35,37,22,1,1,5,1,3,5
420,1431,12079.29,16913.69968167,1.400223,35,38,23,2,2,6,1,4,6
421,757,2095.55,11400.17967675,5.440185,36,6,39,6,1,1,1,6,1
422,1009,3006.72,17024.851434239998,5.662267,36,7,34,7,2,2,1,1,2
423,1261,3917.89,2914.65941504,0.743936,36,8,35,8,3,3,1,2,3
424,1513,4828.06,34.94067022,0.007237,36,1,36,9,4,4,2,3,4
425,1765,5739.23,33.9188493,0.00591,36,2,31,10,5,5,1,4,5
426,17,6650.4,9334.774106399998,1.403641,36,3,32,11,1,6,1,5,6
427,269,7561.57,41136.33969045,5.440185,36,4,33,12,2,1,1,6,1
428,521,8472.74,47974.91610158,5.662267,36,5,28,35,3,2,1,1,2
429,773,9383.91,6981.02846976,0.743936,36,6,29,36,4,3,1,2,3
430,1025,10294.08,74.49825696,0.007237,36,7,30,37,5,4,2,3,4
431,1277,11205.25,66.2230275,0.00591,36,8,25,13,1,5,1,4,5
432,1529,12116.42,17007.10388522,1.403641,36,1,26,14,2,6,1,5,6
433,778,2132.68,11588.816770959998,5.433922,37,14,40,18,1,1,1,1,1
434,1037,3043.85,17197.07372145,5.649777,37,15,37,19,2,2,1,2,2
435,1296,3954.02,2935.98242462,0.742531,37,16,38,20,3,3,1,3,3
436,1555,4865.19,35.17045851,0.007229,37,9,39,21,4,4,2,4,4
437,1814,5776.36,34.17294576,0.005916,37,10,34,22,5,5,1,5,5
438,73,6687.53,9410.88615437,1.407229,37,11,35,23,1,6,1,6,6
439,332,7598.7,41290.7431014,5.433922,37,12,36,24,2,1,1,1,1
440,591,8509.87,48078.86779899001,5.649777,37,13,31,38,3,2,1,2,2
441,850,9420.04,6994.671721240001,0.742531,37,14,32,39,4,3,1,3,3
442,1109,10331.21,74.68431709,0.007229,37,15,33,40,5,4,2,4,4
443,1368,11242.38,66.50992008,0.005916,37,16,28,25,1,5,1,5,5
444,1627,12153.55,17102.828012949998,1.407229,37,9,29,26,2,6,1,6,6
445,799,2169.81,11775.78886986,5.427106,38,22,10,30,1,1,1,2,1
446,1065,3080.98,17367.7307384,5.63708,38,23,11,31,2,2,1,3,2
447,1331,3991.15,2958.0887163,0.741162,38,24,12,32,3,3,1,4,3
448,1597,4902.32,35.40455504,0.007222,38,17,40,33,4,4,2,5,4
449,1863,5813.49,34.43330127,0.005923,38,18,37,34,5,5,1,6,5
450,129,6724.66,9488.31369418,1.410973,38,19,38,1,1,6,1,1,6
451,395,7635.83,41440.45880798,5.427106,38,20,39,2,2,1,1,2,1
452,661,8546.0,48174.48568,5.63708,38,21,34,3,3,2,1,3,2
453,927,9457.17,7009.29503154,0.741162,38,22,35,4,4,3,1,4,3
454,1193,10368.34,74.88015148000001,0.007222,38,23,36,5,5,4,2,5,4
455,1459,11279.51,66.80853773000001,0.005923,38,24,31,6,1,5,1,6,5
456,1725,12190.68,17200.72033164,1.410973,38,17,32,7,2,6,1,1,6
457,820,2206.94,11961.08072052,5.419758,39,30,7,11,1,1,1,3,1
458,1093,3117.11,17531.29681865,5.624215,39,31,8,12,2,2,1,4,2
459,1366,4028.28,2980.25447724,0.739833,39,32,9,35,3,3,1,5,3
460,1639,4939.45,35.6430712,0.007216,39,25,10,36,4,4,2,6,4
461,1912,5850.62,34.70002722,0.005931,39,26,11,37,5,5,1,1,5
462,185,6761.79,9566.99296119,1.414861,39,27,12,13,1,6,1,2,6
463,458,7672.96,41585.58634368,5.419758,39,28,40,14,2,1,1,3,1
464,731,8583.13,48273.36849295,5.624215,39,29,37,15,3,2,1,4,2
465,1004,9494.3,7024.196451899999,0.739833,39,30,38,16,4,3,1,5,3
466,1277,10405.47,75.08587152,0.007216,39,31,39,17,5,4,2,6,4
467,1550,11316.64,67.11899183999999,0.005931,39,32,34,18,1,5,1,1,5
468,1823,12227.81,17300.65148441,1.414861,39,25,35,19,2,6,1,2,6
469,841,2243.07,12139.26604686,5.411898,40,38,4,23,1,1,1,4,1
470,1121,3154.24,17699.14403552,5.611223,40,39,5,24,2,2,1,5,2
471,1401,4065.41,3002.51262091,0.738551,40,40,6,38,3,3,1,6,3
472,1681,4976.58,35.88611838,0.007211,40,33,7,39,4,4,2,1,4
473,1961,5887.75,34.97912275,0.005941,40,34,8,40,5,5,1,2,5
474,241,6798.92,9646.83801176,1.418878,40,35,9,25,1,6,1,3,6
475,521,7709.09,41720.80875282,5.411898,40,36,10,26,2,1,1,4,1
476,801,8620.26,48370.20117798,5.611223,40,37,11,27,3,2,1,5,2
477,1081,9531.43,7039.44715793,0.738551,40,38,12,28,4,3,1,6,3
478,1361,10442.6,75.3015886,0.007211,40,39,40,29,5,4,2,1,4
479,1641,11353.77,67.45274757,0.005941,40,40,37,30,1,5,1,2,5
480,1921,12264.94,17402.45353732,1.418878,40,33,38,31,2,6,1,3,6
481,862,2280.2,12321.1769902,5.403551,41,1,1,1,1,1,1,5,1
482,1149,3191.37,17865.748817279997,5.598144,41,2,2,2,2,2,1,6,2
483,1436,4102.54,3024.8765877200003,0.737318,41,3,3,3,3,3,1,1,3
484,1723,5013.71,36.13882168,0.007208,41,4,4,4,4,4,2,2,4
485,10,5924.88,35.25896088,0.005951,41,5,5,5,5,5,1,3,5
486,297,6835.05,9726.35133555,1.423011,41,6,6,6,1,6,1,4,6
487,584,7746.22,41857.09482722,5.403551,41,7,7,7,2,1,1,5,1
488,871,8657.39,48465.31588416,5.598144,41,8,8,8,3,2,1,6,2
489,1158,9568.56,7055.07152208,0.737318,41,1,9,9,4,3,1,1,3
490,1445,10479.73,75.53789384,0.007208,41,2,10,10,5,4,2,2,4
491,1732,11390.9,67.78724589999999,0.005951,41,3,11,11,1,5,1,3,5
492,19,12301.07,17504.55792177,1.423011,41,4,12,12,2,6,1,4,6
493,883,2317.33,12501.40211352,5.394744,42,9,13,13,1,1,1,6,1
494,1177,3228.5,18031.23707,5.58502,42,10,14,14,2,2,1,1,2
495,1471,4139.67,3047.37253413,0.736139,42,11,15,15,3,3,1,2,3
496,1765,5050.84,36.3913022,0.007205,42,12,1,16,4,4,2,3,4
497,59,5961.01,35.54550263,0.005963,42,13,2,17,5,5,1,4,5
498,353,6872.18,9808.29141628,1.427246,42,14,3,18,1,6,1,5,6
499,647,7783.35,41989.1807124,5.394744,42,15,4,19,2,1,1,6,1
500,941,8694.52,48559.0680904,5.58502,42,16,5,20,3,2,1,1,2
501,1235,9605.69,7071.12303091,0.736139,42,9,6,21,4,3,1,2,3
502,1529,10516.86,75.7739763,0.007205,42,10,7,22,5,4,2,3,4
503,1823,11427.03,68.13937989000001,0.005963,42,11,8,23,1,5,1,4,5
504,117,12338.2,17609.6465972,1.427246,42,12,9,24,2,6,1,5,6
505,904,2354.46,12679.95139338,5.385503,43,17,16,25,1,1,1,1,1
506,1205,3265.63,18195.74093759,5.571893,43,18,17,26,2,2,1,2,2
507,1506,4176.8,3070.0273592,0.735019,43,19,18,27,3,3,1,3,3
508,1807,5087.97,36.653735880000006,0.007204,43,20,13,28,4,4,2,4,4
509,108,5998.14,35.8388865,0.005975,43,21,14,29,5,5,1,5,5
510,409,6909.31,9891.13327946,1.431566,43,22,15,30,1,6,1,6,6
511,710,7820.48,42117.21850144,5.385503,43,23,1,31,2,1,1,1,1
512,1011,8731.65,48651.81951345,5.571893,43,24,2,32,3,2,1,2,2
513,1312,9642.82,7087.65591358,0.735019,43,17,3,33,4,3,1,3,3
514,1613,10553.99,76.03094396,0.007204,43,18,4,34,5,4,2,4,4
515,1914,11464.16,68.498356,0.005975,43,19,5,1,1,5,1,5,5
516,215,12375.33,17716.10166678,1.431566,43,20,6,2,2,6,1,6,6
517,925,2391.59,12856.84345104,5.375856,44,25,19,6,1,1,1,2,1
518,1233,3302.76,18359.38889352,5.558802,44,26,20,7,2,2,1,3,2
519,1541,4213.93,3092.8560628,0.73396,44,27,21,8,3,3,1,4,3
520,1849,5124.1,36.9140164,0.007204,44,28,16,9,4,4,2,5,4
521,157,6035.27,36.14523203,0.005989,44,29,17,10,5,5,1,6,5
522,465,6946.44,9974.79608952,1.435958,44,30,18,11,1,6,1,1,6
523,773,7857.61,42241.37986415999,5.375856,44,31,13,12,2,1,1,2,1
524,1081,8768.78,48743.91180156,5.558802,44,32,14,35,3,2,1,3,2
525,1389,9679.95,7104.696102,0.73396,44,25,15,36,4,3,1,4,3
526,1697,10590.12,76.29122448000001,0.007204,44,26,1,37,5,4,2,5,4
527,5,11501.29,68.88122581,0.005989,44,27,2,13,1,5,1,6,5
528,313,12412.46,17823.77123668,1.435958,44,28,3,14,2,6,1,1,6
529,946,2428.72,13032.10835248,5.365834,45,33,22,18,1,1,1,3,1
530,1261,3339.89,18522.33190299,5.545791,45,34,23,19,2,2,1,4,2
531,1576,4250.06,3115.15797808,0.732968,45,35,24,20,3,3,1,5,3
532,1891,5161.23,37.19182338,0.007206,45,36,19,21,4,4,2,6,4
533,206,6072.4,36.4526172,0.006003,45,37,20,22,5,5,1,1,5
534,521,6983.57,10059.16216228,1.440404,45,38,21,23,1,6,1,2,6
535,836,7894.74,42361.86431316,5.365834,45,39,16,24,2,1,1,3,1
536,1151,8805.91,48835.736424810006,5.545791,45,40,17,38,3,2,1,4,2
537,1466,9716.08,7121.57572544,0.732968,45,33,18,39,4,3,1,5,3
538,1781,10627.25,76.57996349999999,0.007206,45,34,13,40,5,4,2,6,4
539,96,11538.42,69.26513526,0.006003,45,35,14,25,1,5,1,1,5
540,411,12449.59,17932.43923436,1.440404,45,36,15,26,2,6,1,2,6
541,967,2465.85,13205.77830195,5.355467,46,4,25,30,1,1,1,4,1
542,1289,3376.02,18679.181058,5.5329,46,5,26,31,2,2,1,5,2
543,1611,4287.19,3138.4160035499995,0.732045,46,6,27,32,3,3,1,6,3
544,1933,5198.36,37.46977888,0.007208,46,7,22,33,4,4,2,1,4
545,255,6109.53,36.76715154,0.006018,46,8,23,34,5,5,1,2,5
546,577,7020.7,10144.1462437,1.444891,46,1,24,1,1,6,1,3,6
547,899,7931.87,42478.86803329,5.355467,46,2,19,2,2,1,1,4,1
548,1221,8842.04,48922.123116,5.5329,46,3,20,3,3,2,1,5,2
549,1543,9753.21,7139.788614449999,0.732045,46,4,21,4,4,3,1,6,3
550,1865,10664.38,76.86885104,0.007208,46,5,16,5,5,4,2,1,4
551,187,11575.55,69.66165989999999,0.006018,46,6,17,6,1,5,1,2,5
552,509,12486.72,18041.94934752,1.444891,46,7,18,7,2,6,1,3,6
553,988,2502.98,13377.899971219998,5.344789,47,12,28,11,1,1,1,5,1
554,1317,3413.15,18841.16482235,5.520169,47,13,29,12,2,2,1,6,2
555,1646,4324.32,3161.91683808,0.731194,47,14,30,35,3,3,1,1,3
556,1975,5235.49,37.75835388,0.007212,47,15,25,36,4,4,2,2,4
557,304,6146.66,37.0950931,0.006035,47,16,26,37,5,5,1,3,5
558,633,7057.83,10229.62585983,1.449401,47,9,27,13,1,6,1,4,6
559,962,7968.0,42587.278752,5.344789,47,10,22,14,2,1,1,5,1
560,1291,8879.17,49014.518979730005,5.520169,47,11,23,15,3,2,1,6,2
561,1620,9790.34,7158.63786596,0.731194,47,12,24,16,4,3,1,1,3
562,1949,10701.51,77.17929012,0.007212,47,13,19,17,5,4,2,2,4
563,278,11612.68,70.0825238,0.006035,47,14,20,18,1,5,1,3,5
564,607,12523.85,18152.08071385,1.449401,47,15,21,19,2,6,1,4,6
565,1009,2539.11,13543.18870863,5.333833,48,20,31,23,1,1,1,6,1
566,1345,3450.28,19002.900139200003,5.50764,48,21,32,24,2,2,1,1,2
567,1681,4361.45,3185.68594755,0.730419,48,22,33,38,3,3,1,2,3
568,17,5272.62,38.05249854,0.007217,48,23,28,39,4,4,2,3,4
569,353,6183.79,37.42429708,0.006052,48,24,29,40,5,5,1,4,5
570,689,7094.96,10315.49714824,1.453919,48,17,30,25,1,6,1,5,6
571,1025,8005.13,42698.026563290005,5.333833,48,18,25,26,2,1,1,6,1
572,1361,8916.3,49107.770532,5.50764,48,19,26,27,3,2,1,1,2
573,1697,9827.47,7178.17080993,0.730419,48,20,27,28,4,3,1,2,3
574,33,10738.64,77.50076488,0.007217,48,21,22,29,5,4,2,3,4
575,369,11649.81,70.50465012,0.006052,48,22,23,30,1,5,1,4,5
576,705,12560.98,18262.64748062,1.453919,48,23,24,31,2,6,1,5,6
577,1030,2576.24,13712.38003992,5.322633,49,28,34,1,1,1,1,1,1
578,1373,3487.41,19164.54203091,5.495351,49,29,35,2,2,2,1,2,2
579,1716,4398.58,3209.74059476,0.729722,49,30,36,3,3,3,1,3,3
580,59,5309.75,38.357634,0.007224,49,31,31,4,4,4,2,4,4
581,402,6220.92,37.7609844,0.00607,49,32,32,5,5,5,1,5,5
582,745,7131.09,10400.18132652,1.458428,49,25,33,6,1,6,1,6,6
583,1088,8042.26,42805.99847058,5.322633,49,26,28,7,2,1,1,1,1
584,1431,8953.43,49202.24050393001,5.495351,49,27,29,8,3,2,1,2,2
585,1774,9864.6,7198.4156412,0.729722,49,28,30,9,4,3,1,3,3
586,117,10775.77,77.84416248000001,0.007224,49,29,25,10,5,4,2,4,4
587,460,11686.94,70.9397258,0.00607,49,30,26,11,1,5,1,5,5
588,803,12597.11,18371.97794308,1.458428,49,31,27,12,2,6,1,6,6
589,1051,2613.37,13880.19085151,5.311223,50,36,37,13,1,1,1,2,1
590,1401,3524.54,19326.25468814,5.483341,50,37,38,14,2,2,1,3,2
591,1751,4435.71,3234.1027752600003,0.729106,50,38,39,15,3,3,1,4,3
592,101,5346.88,38.66328928,0.007231,50,39,34,16,4,4,2,5,4
593,451,6257.05,38.0929204,0.006088,50,40,35,17,5,5,1,6,5
594,801,7168.22,10486.47505664,1.462912,50,33,36,18,1,6,1,1,6
595,1151,8079.39,42911.44199397,5.311223,50,34,31,19,2,1,1,2,1
596,1501,8990.56,49298.30626096,5.483341,50,35,32,20,3,2,1,3,2
597,1851,9901.73,7219.41075338,0.729106,50,36,33,21,4,3,1,4,3
598,201,10812.9,78.18807989999999,0.007231,50,37,28,22,5,4,2,5,4
599,551,11723.07,71.37005015999999,0.006088,50,38,29,23,1,5,1,6,5
600,901,12634.24,18482.78130688,1.462912,50,39,30,24,2,6,1,1,6
601,1072,2650.5,14046.6984705,5.299641,51,7,11,25,1,1,1,3,1
602,1429,3561.67,19488.211655500003,5.47165,51,8,12,26,2,2,1,4,2
603,1786,4472.84,3258.7904573200003,0.728573,51,1,40,27,3,3,1,5,3
604,143,5383.01,38.9729924,0.00724,51,2,37,28,4,4,2,6,4
605,500,6294.18,38.43855726,0.006107,51,3,38,29,5,5,1,1,5
606,857,7205.35,10572.80634925,1.467355,51,4,39,30,1,6,1,2,6
607,1214,8116.52,43014.64216932,5.299641,51,5,34,31,2,1,1,3,1
608,1571,9027.69,49396.35998850001,5.47165,51,6,35,32,3,2,1,4,2
609,1928,9938.86,7241.18504678,0.728573,51,7,36,33,4,3,1,5,3
610,285,10849.03,78.5469772,0.00724,51,8,31,34,5,4,2,6,4
611,642,11760.2,71.8195414,0.006107,51,1,32,1,1,5,1,1,5
612,999,12671.37,18593.39812635,1.467355,51,2,33,2,2,6,1,2,6
613,1093,2687.63,14211.97511723,5.287921,52,15,8,6,1,1,1,4,1
614,1457,3598.8,19650.5708256,5.460312,52,16,9,7,2,2,1,5,2
615,1821,4509.97,3283.81739628,0.728124,52,9,10,8,3,3,1,6,3
616,185,5420.14,39.296015,0.00725,52,10,11,9,4,4,2,1,4
617,549,6331.31,38.79193637,0.006127,52,11,12,10,5,5,1,2,5
618,913,7242.48,10659.05475768,1.471741,52,12,40,11,1,6,1,3,6
619,1277,8153.65,43115.85706165,5.287921,52,13,37,12,2,1,1,4,1
620,1641,9064.82,49496.74542384,5.460312,52,14,38,35,3,2,1,5,2
621,5,9975.99,7263.75774276,0.728124,52,15,39,36,4,3,1,6,3
622,369,10886.16,78.92466,0.00725,52,16,34,37,5,4,2,1,4
623,733,11797.33,72.28224091,0.006127,52,9,35,13,1,5,1,2,5
624,1097,12708.5,18703.6204985,1.471741,52,10,36,14,2,6,1,3,6
625,1114,2724.76,14376.111685520002,5.276102,53,23,5,18,1,1,1,5,1
626,1485,3635.93,19813.50968445,5.449365,53,24,6,19,2,2,1,6,2
627,1856,4546.1,3308.4833743000004,0.727763,53,17,7,20,3,3,1,1,3
628,227,5457.27,39.62523747,0.007261,53,18,8,21,4,4,2,2,4
629,598,6368.44,39.14680068,0.006147,53,19,9,22,5,5,1,3,5
630,969,7279.61,10745.10473855,1.476055,53,20,10,23,1,6,1,4,6
631,1340,8190.78,43215.39073956,5.276102,53,21,11,24,2,1,1,5,1
632,1711,9101.95,49599.84776175,5.449365,53,22,12,38,3,2,1,6,2
633,82,10012.12,7286.450487560001,0.727763,53,23,40,39,4,3,1,1,3
634,453,10923.29,79.31400869000001,0.007261,53,24,37,40,5,4,2,2,4
635,824,11834.46,72.74642562,0.006147,53,17,38,25,1,5,1,3,5
636,1195,12745.63,18813.25088965,1.476055,53,18,39,26,2,6,1,4,6
637,1135,2761.89,14539.193813909998,5.264219,54,31,2,30,1,1,1,6,1
638,1513,3672.06,19971.75782658,5.438843,54,32,3,31,2,2,1,1,2
639,1891,4583.23,3334.24940947,0.727489,54,25,4,32,3,3,1,2,3
640,269,5494.4,39.9607712,0.007273,54,26,5,33,4,4,2,3,4
641,647,6405.57,39.50955576,0.006168,54,27,6,34,5,5,1,4,5
642,1025,7316.74,10830.8238872,1.48028,54,28,7,1,1,6,1,5,6
643,1403,8227.91,43313.52015229,5.264219,54,29,8,2,2,1,1,6,1
644,1781,9138.08,49700.582441440005,5.438843,54,30,9,3,3,2,1,1,2
645,159,10049.25,7310.718833250001,0.727489,54,31,10,4,4,3,1,2,3
646,537,10960.42,79.71513466,0.007273,54,32,11,5,5,4,2,3,4
647,915,11871.59,73.22396712,0.006168,54,25,12,6,1,5,1,4,5
648,1293,12782.76,18922.0639728,1.48028,54,26,40,7,2,6,1,5,6
649,1156,2798.02,14696.07122422,5.252311,55,39,14,11,1,1,1,1,1
650,1541,3709.19,20136.36906982,5.428778,55,40,15,12,2,2,1,2,2
651,1926,4620.36,3360.4109298,0.727305,55,33,1,35,3,3,1,3,3
652,311,5531.53,40.30272758,0.007286,55,34,2,36,4,4,2,4,4
653,696,6442.7,39.8738703,0.006189,55,35,3,37,5,5,1,5,5
654,1081,7353.87,10916.09198187,1.484401,55,36,4,13,1,6,1,6,6
655,1466,8264.04,43405.30819644,5.252311,55,37,5,14,2,1,1,1,1
656,1851,9175.21,49810.17819338,5.428778,55,38,6,15,3,2,1,2,2
657,236,10086.38,7335.8746059,0.727305,55,39,7,16,4,3,1,3,3
658,621,10997.55,80.12814929999999,0.007286,55,40,8,17,5,4,2,4,4
659,1006,11908.72,73.70306808,0.006189,55,33,9,18,1,5,1,5,5
660,1391,12819.89,19029.85753589,1.484401,55,34,10,19,2,6,1,6,6
661,1177,2835.15,14857.36258725,5.240415,56,2,17,23,1,1,1,2,1
662,1569,3746.32,20302.068582960004,5.419203,56,3,18,24,2,2,1,3,2
663,1961,4657.49,3386.97796039,0.727211,56,4,13,38,3,3,1,4,3
664,353,5568.66,40.651218,0.0073,56,5,14,39,4,4,2,5,4
665,745,6479.83,40.2397443,0.00621,56,6,15,40,5,5,1,6,5
666,1137,7390.0,10999.30556,1.488404,56,7,1,25,1,6,1,1,6
667,1529,8301.17,43501.57578555,5.240415,56,8,2,26,2,1,1,2,1
668,1921,9212.34,49923.540565020005,5.419203,56,1,3,27,3,2,1,3,2
669,313,10123.51,7361.92783061,0.727211,56,2,4,28,4,3,1,4,3
670,705,11034.68,80.55316400000001,0.0073,56,3,5,29,5,4,2,5,4
671,1097,11945.85,74.1837285,0.00621,56,4,6,30,1,5,1,6,5
672,1489,12856.02,19134.95159208,1.488404,56,5,7,31,2,6,1,1,6
673,1198,2872.28,15017.90842276,5.228567,57,10,20,1,1,1,1,3,1
674,1597,3783.45,20469.02066715,5.410147,57,11,21,2,2,2,1,4,2
675,1996,4694.62,3413.9605263400003,0.727207,57,12,16,3,3,3,1,5,3
676,395,5605.79,41.00635385,0.007315,57,13,17,4,4,4,2,6,4
677,794,6516.96,40.61369472,0.006232,57,14,18,5,5,5,1,1,5
678,1193,7427.13,11083.29813936,1.492272,57,15,13,6,1,6,1,2,6
679,1592,8338.3,43597.3602161,5.228567,57,16,14,7,2,1,1,3,1
680,1991,9249.47,50040.99237209,5.410147,57,9,15,8,3,2,1,4,2
681,390,10160.64,7388.88853248,0.727207,57,10,1,9,4,3,1,5,3
682,789,11071.81,80.99029014999999,0.007315,57,11,2,10,5,4,2,6,4
683,1188,11982.98,74.67793135999999,0.006232,57,12,3,11,1,5,1,1,5
684,1587,12893.15,19240.0867368,1.492272,57,13,4,12,2,6,1,2,6
685,1219,2909.41,15177.82754446,5.216806,58,18,23,13,1,1,1,4,1
686,1625,3820.58,20637.39393062,5.401639,58,19,24,14,2,2,1,5,2
687,31,4731.75,3441.3733845,0.727294,58,20,19,15,3,3,1,6,3
688,437,5642.92,41.37388944,0.007332,58,21,20,16,4,4,2,1,4
689,843,6553.09,40.98302486,0.006254,58,22,21,17,5,5,1,2,5
690,1249,7464.26,11166.48071018,1.495993,58,23,16,18,1,6,1,3,6
691,1655,8375.43,43692.99347658,5.216806,58,24,17,19,2,1,1,4,1
692,61,9286.6,50162.860737400006,5.401639,58,17,18,20,3,2,1,5,2
693,467,10197.77,7416.77693438,0.727294,58,18,13,21,4,3,1,6,3
694,873,11108.94,81.45074808,0.007332,58,19,14,22,5,4,2,1,4
695,1279,12019.11,75.16751394,0.006254,58,20,15,23,1,5,1,2,5
696,1685,12930.28,19343.60836804,1.495993,58,21,1,24,2,6,1,3,6
697,1240,2946.54,15337.23277218,5.205167,59,26,26,25,1,1,1,5,1
698,1653,3857.71,20807.34585784,5.393704,59,27,27,26,2,2,1,6,2
699,66,4768.88,3469.22667136,0.727472,59,28,22,27,3,3,1,1,3
700,479,5679.05,41.73533845,0.007349,59,29,23,28,4,4,2,2,4
701,892,6590.22,41.3536305,0.006275,59,30,24,29,5,5,1,3,5
